From	To	Group	ratioScore
FGF9	FGFR2	g1	0
FGF9	FGFR2	g2	0.5
FGF9	FGFR3	g1	0
FGF9	FGFR3	g2	0.5
FGF9	FGFR4	g1	1
FGF9	FGFR4	g2	1
FGFR1	Macrophage	g1	1
FGFR1	Macrophage	g2	2
FGFR1	Mast_cells	g1	1
FGFR1	Mast_cells	g2	0
FGG	ITGA2B	g1	0
FGG	ITGA2B	g2	0.5
FGG	ITGA5	g1	0
FGG	ITGA5	g2	0
FGG	ITGAV	g1	0
FGG	ITGAV	g2	0
FGG	ITGB1	g1	1
FGG	ITGB1	g2	1
FGG	ITGB2	g1	0
FGG	ITGB2	g2	0
FGL1	EGFR	g1	0
FGL1	EGFR	g2	2
FIGF	FLT4	g1	0
FIGF	FLT4	g2	0.5
FIGF	ITGA9	g1	0
FIGF	ITGA9	g2	0.5
FIGF	KDR	g1	1
FIGF	KDR	g2	0
FIGF	NRP2	g1	0
FIGF	NRP2	g2	0
FLT3LG	FLT3	g1	0
FLT3LG	FLT3	g2	0
FN1	CD44	g1	1
FN1	CD44	g2	2
FN1	COL13A1	g1	1
FN1	COL13A1	g2	0
FN1	ITGA2	g1	0
FN1	ITGA2	g2	0
FN1	ITGA2B	g1	0
FN1	ITGA2B	g2	1
FN1	ITGA3	g1	1
FN1	ITGA3	g2	2
FN1	ITGA4	g1	0
FN1	ITGA4	g2	0
FN1	ITGA5	g1	0
FN1	ITGA5	g2	0.5
FN1	ITGA8	g1	0
FN1	ITGA8	g2	0
FN1	ITGA9	g1	1
FN1	ITGA9	g2	1
FN1	ITGAV	g1	0
FN1	ITGAV	g2	2
FN1	ITGB1	g1	0
FN1	ITGB1	g2	0
FN1	ITGB3	g1	1
FN1	ITGB3	g2	1
FN1	ITGB6	g1	0
FN1	ITGB6	g2	0
FN1	ITGB7	g1	0
FN1	ITGB7	g2	0
FN1	ITGB8	g1	0
FN1	ITGB8	g2	1
FN1	MAG	g1	0
FN1	MAG	g2	1
FN1	NT5E	g1	0
FN1	NT5E	g2	0
FN1	PLAUR	g1	0
FN1	PLAUR	g2	1
FN1	SDC2	g1	0
FN1	SDC2	g2	2
FN1	TMPRSS6	g1	0
FN1	TMPRSS6	g2	0
FN1	TNFRSF11B	g1	0
FN1	TNFRSF11B	g2	2
FN1	TSHR	g1	0
FN1	TSHR	g2	0
FPR1	Eosinophils	g1	0
FPR1	Eosinophils	g2	0
FPR1	Macrophage	g1	0
FPR1	Macrophage	g2	0
FPR2	Eosinophils	g1	0
FPR2	Eosinophils	g2	0
FPR3	Macrophage	g1	0
FPR3	Macrophage	g2	0.5
FPR3	Mast_cells	g1	0
FPR3	Mast_cells	g2	1
FSHB	FSHR	g1	1
FSHB	FSHR	g2	1
FZD1	Mast_cells	g1	0
FZD1	Mast_cells	g2	2
FZD3	Mast_cells	g1	1
FZD3	Mast_cells	g2	0
FZD5	Macrophage	g1	0
FZD5	Macrophage	g2	0.5
GAL	GALR1	g1	0
GAL	GALR1	g2	0
GAL	GALR2	g1	0
GAL	GALR2	g2	0
GAL	GALR3	g1	0
GAL	GALR3	g2	0
GAS6	AXL	g1	0
GAS6	AXL	g2	0.5
GAS6	MERTK	g1	1
GAS6	MERTK	g2	2
GAS6	TYRO3	g1	0
GAS6	TYRO3	g2	1
GAST	CCKBR	g1	0
GAST	CCKBR	g2	0.5
GCG	GLP1R	g1	0
GCG	GLP1R	g2	1
GCG	GLP2R	g1	0.5
GCG	GLP2R	g2	0
GDF11	ACVR1B	g1	0
GDF11	ACVR1B	g2	0
GDF11	ACVR2A	g1	0
GDF11	ACVR2A	g2	0
GDF11	ACVR2B	g1	0
GDF11	ACVR2B	g2	0
GDF2	ACVR1	g1	1
GDF2	ACVR1	g2	0
GDF2	ACVR2A	g1	1
GDF2	ACVR2A	g2	1
GDF2	ACVR2B	g1	1
GDF2	ACVR2B	g2	1
GDF2	ACVRL1	g1	2
GDF2	ACVRL1	g2	0
GDF2	BMPR2	g1	0
GDF2	BMPR2	g2	0
GDF2	ENG	g1	0
GDF2	ENG	g2	0
GDF5	ACVR1	g1	1
GDF5	ACVR1	g2	0
GDF5	ACVR2A	g1	1
GDF5	ACVR2A	g2	1
GDF5	ACVR2B	g1	1
GDF5	ACVR2B	g2	1
GDF5	BMPR1A	g1	1
GDF5	BMPR1A	g2	0
GDF5	BMPR1B	g1	1
GDF5	BMPR1B	g2	0
GDF5	BMPR2	g1	0
GDF5	BMPR2	g2	0
GDF5	ROR2	g1	0
GDF5	ROR2	g2	0
GDF9	ACVR2A	g1	1
GDF9	ACVR2A	g2	0
GDF9	BMPR1A	g1	1
GDF9	BMPR1A	g2	1
GDF9	BMPR1B	g1	1
GDF9	BMPR1B	g2	1
GDF9	BMPR2	g1	0
GDF9	BMPR2	g2	0
GDF9	FXYD6	g1	0
GDF9	FXYD6	g2	0
GDF9	ORAI2	g1	1
GDF9	ORAI2	g2	0
GDF9	TGFBR1	g1	1
GDF9	TGFBR1	g2	0
GDNF	GFRA1	g1	1
GDNF	GFRA1	g2	1
GDNF	GFRA2	g1	1
GDNF	GFRA2	g2	1
GDNF	RET	g1	0
GDNF	RET	g2	0.5
GH1	GHR	g1	0
GH1	GHR	g2	0.5
GH1	PRLR	g1	1
GH1	PRLR	g2	2
GH2	GHR	g1	1
GH2	GHR	g2	0
GHRH	GHRHR	g1	0
GHRH	GHRHR	g2	0
GHRH	VIPR1	g1	0
GHRH	VIPR1	g2	0
GIP	DPP4	g1	0.5
GIP	DPP4	g2	0
GIP	GIPR	g1	0
GIP	GIPR	g2	0
GIPR	NK_cells	g1	1
GIPR	NK_cells	g2	1
GNAI2	ADCY1	g1	0
GNAI2	ADCY1	g2	0
GNAI2	ADORA1	g1	1
GNAI2	ADORA1	g2	1
GNAI2	ADRA2A	g1	0
GNAI2	ADRA2A	g2	0
GNAI2	ADRA2B	g1	1
GNAI2	ADRA2B	g2	0
GNAI2	AGTR2	g1	0
GNAI2	AGTR2	g2	0
GNAI2	C5AR1	g1	1
GNAI2	C5AR1	g2	1
GNAI2	CAV1	g1	0
GNAI2	CAV1	g2	0
GNAI2	CCR5	g1	1
GNAI2	CCR5	g2	2
GNAI2	CNR1	g1	0
GNAI2	CNR1	g2	0
GNAI2	CXCR1	g1	1
GNAI2	CXCR1	g2	1
GNAI2	CXCR2	g1	1
GNAI2	CXCR2	g2	1
GNAI2	DRD2	g1	1
GNAI2	DRD2	g2	0
GNAI2	EDNRA	g1	0
GNAI2	EDNRA	g2	0
GNAI2	EGFR	g1	1
GNAI2	EGFR	g2	1
GNAI2	F2R	g1	0
GNAI2	F2R	g2	0.5
GNAI2	FPR1	g1	1
GNAI2	FPR1	g2	1
GNAI2	IGF1R	g1	1
GNAI2	IGF1R	g2	1
GNAI2	LHCGR	g1	0
GNAI2	LHCGR	g2	0
GNAI2	LPAR3	g1	0
GNAI2	LPAR3	g2	0
GNAI2	MTNR1A	g1	0
GNAI2	MTNR1A	g2	0
GNAI2	MTNR1B	g1	0
GNAI2	MTNR1B	g2	0
GNAI2	OPRD1	g1	1
GNAI2	OPRD1	g2	1
GNAI2	OPRM1	g1	0
GNAI2	OPRM1	g2	1
GNAI2	PTPRU	g1	0
GNAI2	PTPRU	g2	0
GNAI2	TBXA2R	g1	0
GNAI2	TBXA2R	g2	0
GNAI2	TSHR	g1	0
GNAI2	TSHR	g2	0
GNAS	ADORA1	g1	0
GNAS	ADORA1	g2	0
GNAS	ADRB3	g1	0
GNAS	ADRB3	g2	0
GNAS	AVPR2	g1	1
GNAS	AVPR2	g2	0
GNAS	CRHR1	g1	1
GNAS	CRHR1	g2	0
GNAS	LHCGR	g1	1
GNAS	LHCGR	g2	0
GNAS	PTGDR	g1	1
GNAS	PTGDR	g2	0
GNAS	PTGIR	g1	0
GNAS	PTGIR	g2	0
GNAS	TSHR	g1	2
GNAS	TSHR	g2	0
GNAS	VIPR1	g1	2
GNAS	VIPR1	g2	0
GNB3	TGFBR1	g1	0
GNB3	TGFBR1	g2	0
GNRH1	GNRHR	g1	0
GNRH1	GNRHR	g2	1
GNRH2	GNRHR	g1	1
GNRH2	GNRHR	g2	2
GP9	Eosinophils	g1	0
GP9	Eosinophils	g2	0
GPC3	CD81	g1	0
GPC3	CD81	g2	0
GPC3	IGF1R	g1	0
GPC3	IGF1R	g2	0
GPC4	Macrophage	g1	0
GPC4	Macrophage	g2	0.5
GPI	AMFR	g1	0
GPI	AMFR	g2	1
GPR56	NK_cells	g1	0
GPR56	NK_cells	g2	0.5
GRP	GRPR	g1	1
GRP	GRPR	g2	0
GRP	NMBR	g1	0
GRP	NMBR	g2	2
GSTP1	TRAF2	g1	1
GSTP1	TRAF2	g2	2
GUCA2A	GUCY2C	g1	0
GUCA2A	GUCY2C	g2	0.5
GUCA2B	GUCY2C	g1	1
GUCA2B	GUCY2C	g2	0
GUCA2B	GUCY2D	g1	2
GUCA2B	GUCY2D	g2	0
GZMB	IGF2R	g1	0
GZMB	IGF2R	g2	0.5
HAS2	CD44	g1	0
HAS2	CD44	g2	1
HAS2	HMMR	g1	0
HAS2	HMMR	g2	0
HBEGF	CD44	g1	0
HBEGF	CD44	g2	2
HBEGF	CD82	g1	0
HBEGF	CD82	g2	0
HBEGF	CD9	g1	0
HBEGF	CD9	g2	0.5
HBEGF	EGFR	g1	1
HBEGF	EGFR	g2	1
HBEGF	ERBB2	g1	0
HBEGF	ERBB2	g2	0
HBEGF	ERBB4	g1	0
HBEGF	ERBB4	g2	0
HCRT	HCRTR1	g1	1
HCRT	HCRTR1	g2	0
HCRT	HCRTR2	g1	1
HCRT	HCRTR2	g2	2
HEBP1	FPR3	g1	0
HEBP1	FPR3	g2	2
HGF	CD44	g1	0
HGF	CD44	g2	0.5
HGF	MET	g1	0
HGF	MET	g2	0.5
HGF	SDC1	g1	0
HGF	SDC1	g2	1
HGF	SDC2	g1	0
HGF	SDC2	g2	0.5
HGF	ST14	g1	0
HGF	ST14	g2	0.5
HLA-A	APLP2	g1	1
HLA-A	APLP2	g2	1
HLA-A	ERBB2	g1	0.5
HLA-A	ERBB2	g2	0
HLA-A	KIR3DL1	g1	1
HLA-A	KIR3DL1	g2	1
HLA-A	KIR3DL2	g1	0
HLA-A	KIR3DL2	g2	1
HLA-A	LILRB1	g1	0
HLA-A	LILRB1	g2	1
HLA-A	LILRB2	g1	1
HLA-A	LILRB2	g2	1
HLA-B	CANX	g1	0
HLA-B	CANX	g2	0.5
HLA-B	KIR3DL1	g1	0
HLA-B	KIR3DL1	g2	0.5
HLA-B	KLRD1	g1	0
HLA-B	KLRD1	g2	0.5
HLA-B	LILRB1	g1	0
HLA-B	LILRB1	g2	2
HLA-B	LILRB2	g1	0
HLA-B	LILRB2	g2	2
HLA-C	KIR2DL1	g1	1
HLA-C	KIR2DL1	g2	1
HLA-C	KIR2DL3	g1	0
HLA-C	KIR2DL3	g2	0
HLA-C	KIR2DS4	g1	0
HLA-C	KIR2DS4	g2	1
HLA-C	LILRA3	g1	0
HLA-C	LILRA3	g2	2
HLA-C	LILRB1	g1	1
HLA-C	LILRB1	g2	2
HLA-C	LILRB2	g1	0
HLA-C	LILRB2	g2	2
HLA-DRB1	LAG3	g1	1
HLA-DRB1	LAG3	g2	0
HLA-E	KLRD1	g1	0
HLA-E	KLRD1	g2	0.5
HLA-F	Eosinophils	g1	0
HLA-F	Eosinophils	g2	1
HLA-F	Macrophage	g1	0
HLA-F	Macrophage	g2	0.5
HLA-F	NK_cells	g1	0
HLA-F	NK_cells	g2	2
HLA-G	KIR2DL4	g1	1
HLA-G	KIR2DL4	g2	1
HLA-G	KLRD1	g1	1
HLA-G	KLRD1	g2	1
HLA-G	LILRB1	g1	0
HLA-G	LILRB1	g2	0
HLA-G	LILRB2	g1	0
HLA-G	LILRB2	g2	0
HMMR	Macrophage	g1	1
HMMR	Macrophage	g2	0
HMMR	Mast_cells	g1	1
HMMR	Mast_cells	g2	1
HP	ITGAM	g1	1
HP	ITGAM	g2	2
HP	ITGB2	g1	0
HP	ITGB2	g2	2
HRAS	AGTR1	g1	1
HRAS	AGTR1	g2	1
HRAS	CAV1	g1	1
HRAS	CAV1	g2	0
HRAS	GRIN2D	g1	0
HRAS	GRIN2D	g2	0
HRAS	INSR	g1	0
HRAS	INSR	g2	0
HRAS	TLR2	g1	0
HRAS	TLR2	g2	0
HRH4	Mast_cells	g1	0
HRH4	Mast_cells	g2	0.5
HSP90AA1	CFTR	g1	1
HSP90AA1	CFTR	g2	1
HSP90AA1	EGFR	g1	0
HSP90AA1	EGFR	g2	0
HSP90AA1	FGFR3	g1	0
HSP90AA1	FGFR3	g2	0
HSPG2	COL13A1	g1	0
HSPG2	COL13A1	g2	1
HSPG2	ITGA2	g1	0
HSPG2	ITGA2	g2	0.5
HSPG2	ITGB1	g1	0
HSPG2	ITGB1	g2	0
HSPG2	PTPRS	g1	0
HSPG2	PTPRS	g2	0.3333333333333333
HTR2A	Mast_cells	g1	1
HTR2A	Mast_cells	g2	0
IAPP	CALCR	g1	2
IAPP	CALCR	g2	0
IAPP	RAMP1	g1	0
IAPP	RAMP1	g2	0
IAPP	RAMP2	g1	1
IAPP	RAMP2	g2	0
ICAM1	EGFR	g1	0
ICAM1	EGFR	g2	0.5
ICAM1	IL2RA	g1	0
ICAM1	IL2RA	g2	1
ICAM1	IL2RG	g1	0
ICAM1	IL2RG	g2	2
ICAM1	ITGAL	g1	0
ICAM1	ITGAL	g2	0.5
ICAM1	ITGAM	g1	0
ICAM1	ITGAM	g2	2
ICAM1	ITGAX	g1	0
ICAM1	ITGAX	g2	0.5
ICAM1	ITGB2	g1	0
ICAM1	ITGB2	g2	3
ICAM2	ITGAL	g1	1
ICAM2	ITGAL	g2	0
ICAM2	ITGAM	g1	0
ICAM2	ITGAM	g2	0
ICAM2	ITGB2	g1	0
ICAM2	ITGB2	g2	1
ICAM3	CLEC4M	g1	0
ICAM3	CLEC4M	g2	0.5
ICAM3	ITGAL	g1	0
ICAM3	ITGAL	g2	0
ICAM3	ITGB2	g1	0
ICAM3	ITGB2	g2	0.5
ICAM4	ITGA2B	g1	0
ICAM4	ITGA2B	g2	1
ICAM4	ITGA4	g1	1
ICAM4	ITGA4	g2	1
ICAM4	ITGAL	g1	1
ICAM4	ITGAL	g2	0
ICAM4	ITGAM	g1	0
ICAM4	ITGAM	g2	0
ICAM4	ITGAV	g1	0
ICAM4	ITGAV	g2	0
ICAM4	ITGB1	g1	1
ICAM4	ITGB1	g2	0
ICAM4	ITGB2	g1	0
ICAM4	ITGB2	g2	0
ICAM4	ITGB3	g1	0
ICAM4	ITGB3	g2	1
ICAM4	RHAG	g1	0
ICAM4	RHAG	g2	1
ICAM5	ITGAL	g1	0
ICAM5	ITGAL	g2	0
ICAM5	ITGB2	g1	0
ICAM5	ITGB2	g2	0.5
IFNA1	IFNAR1	g1	0
IFNA1	IFNAR1	g2	0.5
IFNA1	IFNAR2	g1	0
IFNA1	IFNAR2	g2	0
IFNA10	IFNAR1	g1	0
IFNA10	IFNAR1	g2	1
IFNA10	IFNAR2	g1	0
IFNA10	IFNAR2	g2	0
IFNA16	IFNAR1	g1	0
IFNA16	IFNAR1	g2	0.5
IFNA16	IFNAR2	g1	0
IFNA16	IFNAR2	g2	0
IFNA2	IFNAR1	g1	1
IFNA2	IFNAR1	g2	1
IFNA2	IFNAR2	g1	1
IFNA2	IFNAR2	g2	1
IFNA21	IFNAR1	g1	0
IFNA21	IFNAR1	g2	1
IFNA21	IFNAR2	g1	0
IFNA21	IFNAR2	g2	0
IFNA5	IFNAR1	g1	0
IFNA5	IFNAR1	g2	0
IFNA5	IFNAR2	g1	0.5
IFNA5	IFNAR2	g2	0
IFNA6	IFNAR1	g1	0
IFNA6	IFNAR1	g2	2
IFNA6	IFNAR2	g1	0
IFNA6	IFNAR2	g2	0
IFNA8	IFNAR1	g1	1
IFNA8	IFNAR1	g2	2
IFNA8	IFNAR2	g1	1
IFNA8	IFNAR2	g2	0
IFNAR1	Eosinophils	g1	1
IFNAR1	Eosinophils	g2	0
IFNAR1	Macrophage	g1	0
IFNAR1	Macrophage	g2	0
IFNAR1	Mast_cells	g1	0
IFNAR1	Mast_cells	g2	0.5
IFNAR1	NK_cells	g1	0
IFNAR1	NK_cells	g2	1
IFNAR2	Eosinophils	g1	2
IFNAR2	Eosinophils	g2	1
IFNAR2	Macrophage	g1	0
IFNAR2	Macrophage	g2	1
IFNAR2	Mast_cells	g1	0
IFNAR2	Mast_cells	g2	0
IFNAR2	NK_cells	g1	0
IFNAR2	NK_cells	g2	1
IFNB1	IFNAR1	g1	0
IFNB1	IFNAR1	g2	0
IFNB1	IFNAR2	g1	0.5
IFNB1	IFNAR2	g2	0
IFNG	IFNGR1	g1	0
IFNG	IFNGR1	g2	0
IFNG	IFNGR2	g1	0
IFNG	IFNGR2	g2	0
IFNGR1	Eosinophils	g1	0
IFNGR1	Eosinophils	g2	0
IFNGR1	Macrophage	g1	0
IFNGR1	Macrophage	g2	0
IFNGR1	Mast_cells	g1	0
IFNGR1	Mast_cells	g2	0.5
IFNGR1	NK_cells	g1	1
IFNGR1	NK_cells	g2	1
IFNGR2	Eosinophils	g1	1
IFNGR2	Eosinophils	g2	0
IFNGR2	Macrophage	g1	0
IFNGR2	Macrophage	g2	0
IFNGR2	Mast_cells	g1	0
IFNGR2	Mast_cells	g2	0.5
IFNGR2	NK_cells	g1	0
IFNGR2	NK_cells	g2	1
IFNW1	IFNAR1	g1	0
IFNW1	IFNAR1	g2	2
IFNW1	IFNAR2	g1	0
IFNW1	IFNAR2	g2	0
IGF1	IGF1R	g1	0
IGF1	IGF1R	g2	0.5
IGF1R	Eosinophils	g1	0
IGF1R	Eosinophils	g2	0
IGF1R	NK_cells	g1	1
IGF1R	NK_cells	g2	1
IGF2R	Eosinophils	g1	0
IGF2R	Eosinophils	g2	1
IGF2R	Macrophage	g1	0
IGF2R	Macrophage	g2	0.5
IGF2R	Mast_cells	g1	0
IGF2R	Mast_cells	g2	1
IGF2R	NK_cells	g1	1
IGF2R	NK_cells	g2	2
IGFBP4	FZD8	g1	0
IGFBP4	FZD8	g2	1
IGFBP4	LRP6	g1	0
IGFBP4	LRP6	g2	0
IHH	CDON	g1	0
IHH	CDON	g2	0
IHH	PTCH1	g1	1
IHH	PTCH1	g2	0
IHH	PTCH2	g1	0
IHH	PTCH2	g2	1
IL10	IL10RA	g1	0
IL10	IL10RA	g2	1
IL10	IL10RB	g1	0
IL10	IL10RB	g2	1
IL10RA	Eosinophils	g1	1
IL10RA	Eosinophils	g2	1
IL10RA	Macrophage	g1	0
IL10RA	Macrophage	g2	0.5
IL10RA	NK_cells	g1	0
IL10RA	NK_cells	g2	2
IL10RB	Eosinophils	g1	0
IL10RB	Eosinophils	g2	1
IL10RB	Macrophage	g1	0
IL10RB	Macrophage	g2	0.5
IL10RB	Mast_cells	g1	0
IL10RB	Mast_cells	g2	1
IL11	IL11RA	g1	1
IL11	IL11RA	g2	0
IL11	IL6ST	g1	1
IL11	IL6ST	g2	0
IL12A	CD28	g1	2
IL12A	CD28	g2	0
IL12A	IL12RB1	g1	1
IL12A	IL12RB1	g2	0
IL12A	IL12RB2	g1	1
IL12A	IL12RB2	g2	1
IL12B	IL12RB1	g1	0
IL12B	IL12RB1	g2	0
IL12B	IL12RB2	g1	0
IL12B	IL12RB2	g2	0
IL12RB1	NK_cells	g1	0
IL12RB1	NK_cells	g2	1
IL13	IL13RA1	g1	0
IL13	IL13RA1	g2	0
IL13	IL13RA2	g1	1
IL13	IL13RA2	g2	0
IL13	IL2RG	g1	1
IL13	IL2RG	g2	0
IL13	IL4R	g1	1
IL13	IL4R	g2	0
IL13RA1	Eosinophils	g1	0
IL13RA1	Eosinophils	g2	0
IL13RA1	Macrophage	g1	0
IL13RA1	Macrophage	g2	0
IL15	IL15RA	g1	1
IL15	IL15RA	g2	2
IL15	IL2RA	g1	1
IL15	IL2RA	g2	1
IL15	IL2RB	g1	0
IL15	IL2RB	g2	0.5
IL15	IL2RG	g1	0
IL15	IL2RG	g2	1
IL15RA	NK_cells	g1	0
IL15RA	NK_cells	g2	2
IL16	CD4	g1	0
IL16	CD4	g2	0
IL16	GRIN2C	g1	0.5
IL16	GRIN2C	g2	0
IL16	GRIN2D	g1	0
IL16	GRIN2D	g2	1
IL16	KCNA3	g1	2
IL16	KCNA3	g2	0
IL16	KCND1	g1	0
IL16	KCND1	g2	0
IL16	KCND2	g1	1
IL16	KCND2	g2	0
IL16	KCNJ10	g1	1
IL16	KCNJ10	g2	0
IL16	KCNJ15	g1	0
IL16	KCNJ15	g2	0
IL16	KCNJ4	g1	0.5
IL16	KCNJ4	g2	0
IL17A	IL17RA	g1	0
IL17A	IL17RA	g2	0
IL17A	IL17RC	g1	0
IL17A	IL17RC	g2	0
IL17B	IL17RB	g1	0
IL17B	IL17RB	g2	1
IL17RA	Eosinophils	g1	0
IL17RA	Eosinophils	g2	1
IL17RA	Macrophage	g1	0
IL17RA	Macrophage	g2	0.5
IL17RA	Mast_cells	g1	0
IL17RA	Mast_cells	g2	1
IL17RA	NK_cells	g1	1
IL17RA	NK_cells	g2	2
IL17RC	Macrophage	g1	0
IL17RC	Macrophage	g2	0.5
IL18	IL18R1	g1	1
IL18	IL18R1	g2	1
IL18	IL18RAP	g1	1
IL18	IL18RAP	g2	2
IL18	IL1RAPL1	g1	0
IL18	IL1RAPL1	g2	0
IL18	IL1RL2	g1	1
IL18	IL1RL2	g2	2
IL18R1	Eosinophils	g1	0
IL18R1	Eosinophils	g2	0
IL18R1	Mast_cells	g1	0
IL18R1	Mast_cells	g2	0.5
IL18R1	NK_cells	g1	1
IL18R1	NK_cells	g2	1
IL18RAP	Eosinophils	g1	0
IL18RAP	Eosinophils	g2	1
IL18RAP	Mast_cells	g1	0
IL18RAP	Mast_cells	g2	1
IL18RAP	NK_cells	g1	1
IL18RAP	NK_cells	g2	2
IL19	IL20RA	g1	1
IL19	IL20RA	g2	2
IL1A	IL1R1	g1	0
IL1A	IL1R1	g2	2
IL1A	IL1R2	g1	0
IL1A	IL1R2	g2	3
IL1A	IL1RAP	g1	0
IL1A	IL1RAP	g2	3
IL1B	ADRB2	g1	1
IL1B	ADRB2	g2	1
IL1B	IL1R1	g1	1
IL1B	IL1R1	g2	2
IL1B	IL1R2	g1	0
IL1B	IL1R2	g2	2
IL1B	IL1RAP	g1	0
IL1B	IL1RAP	g2	2
IL1R1	Eosinophils	g1	0
IL1R1	Eosinophils	g2	0
IL1R2	Eosinophils	g1	0
IL1R2	Eosinophils	g2	0
IL1RAP	Eosinophils	g1	0
IL1RAP	Eosinophils	g2	0
IL1RAP	Mast_cells	g1	0
IL1RAP	Mast_cells	g2	0.5
IL1RN	IL1R1	g1	1
IL1RN	IL1R1	g2	1
IL1RN	IL1R2	g1	0
IL1RN	IL1R2	g2	0.5
IL2	CD53	g1	1
IL2	CD53	g2	0
IL2	IL2RA	g1	0.5
IL2	IL2RA	g2	0
IL2	IL2RB	g1	1
IL2	IL2RB	g2	0
IL2	IL2RG	g1	1
IL2	IL2RG	g2	0
IL2	NGFR	g1	0.5
IL2	NGFR	g2	0
IL21	IL21R	g1	1
IL21	IL21R	g2	0
IL21	IL2RG	g1	1
IL21	IL2RG	g2	0
IL21R	Eosinophils	g1	0.5
IL21R	Eosinophils	g2	0
IL21R	Macrophage	g1	1
IL21R	Macrophage	g2	1
IL21R	NK_cells	g1	0
IL21R	NK_cells	g2	0
IL22	IL10RA	g1	0
IL22	IL10RA	g2	0
IL22	IL10RB	g1	0
IL22	IL10RB	g2	0
IL22	IL22RA1	g1	1
IL22	IL22RA1	g2	2
IL23A	IL12RB1	g1	1
IL23A	IL12RB1	g2	0
IL24	IL20RA	g1	1
IL24	IL20RA	g2	1
IL24	IL22RA1	g1	1
IL24	IL22RA1	g2	1
IL25	IL17RB	g1	2
IL25	IL17RB	g2	0
IL27RA	Macrophage	g1	0
IL27RA	Macrophage	g2	2
IL27RA	Mast_cells	g1	0
IL27RA	Mast_cells	g2	0
IL27RA	NK_cells	g1	0
IL27RA	NK_cells	g2	0.5
IL2RA	Eosinophils	g1	2
IL2RA	Eosinophils	g2	1
IL2RA	Macrophage	g1	0
IL2RA	Macrophage	g2	1
IL2RA	Mast_cells	g1	0
IL2RA	Mast_cells	g2	0
IL2RA	NK_cells	g1	0
IL2RA	NK_cells	g2	1
IL2RB	Eosinophils	g1	1
IL2RB	Eosinophils	g2	1
IL2RB	NK_cells	g1	0
IL2RB	NK_cells	g2	0.5
IL2RG	Eosinophils	g1	0
IL2RG	Eosinophils	g2	1
IL2RG	Macrophage	g1	1
IL2RG	Macrophage	g2	1
IL2RG	Mast_cells	g1	1
IL2RG	Mast_cells	g2	1
IL2RG	NK_cells	g1	0
IL2RG	NK_cells	g2	1
IL4	CD53	g1	1
IL4	CD53	g2	0
IL4	IL13RA1	g1	0
IL4	IL13RA1	g2	0
IL4	IL13RA2	g1	1
IL4	IL13RA2	g2	0
IL4	IL2RG	g1	1
IL4	IL2RG	g2	1
IL4	IL4R	g1	1
IL4	IL4R	g2	0
IL4R	Eosinophils	g1	1
IL4R	Eosinophils	g2	0
IL4R	Macrophage	g1	0
IL4R	Macrophage	g2	1
IL4R	Mast_cells	g1	0
IL4R	Mast_cells	g2	0
IL4R	NK_cells	g1	0
IL4R	NK_cells	g2	0
IL5	IL5RA	g1	0
IL5	IL5RA	g2	2
IL5RA	Mast_cells	g1	0
IL5RA	Mast_cells	g2	0.5
IL5RA	NK_cells	g1	0
IL5RA	NK_cells	g2	1
IL6	IL6R	g1	1
IL6	IL6R	g2	2
IL6	IL6ST	g1	0
IL6	IL6ST	g2	0
IL6R	Eosinophils	g1	1
IL6R	Eosinophils	g2	0
IL6R	Macrophage	g1	0
IL6R	Macrophage	g2	0
IL6R	Mast_cells	g1	0
IL6R	Mast_cells	g2	0.5
IL6R	NK_cells	g1	0
IL6R	NK_cells	g2	1
IL6ST	Eosinophils	g1	0.5
IL6ST	Eosinophils	g2	0
IL6ST	Macrophage	g1	1
IL6ST	Macrophage	g2	0
IL6ST	Mast_cells	g1	1
IL6ST	Mast_cells	g2	1
IL6ST	NK_cells	g1	0
IL6ST	NK_cells	g2	0
IL7	IL2RG	g1	1
IL7	IL2RG	g2	0
IL7	IL7R	g1	1
IL7	IL7R	g2	0
IL7R	Eosinophils	g1	0.5
IL7R	Eosinophils	g2	0
IL7R	Macrophage	g1	1
IL7R	Macrophage	g2	0
IL7R	NK_cells	g1	0
IL7R	NK_cells	g2	0
IL8	CXCR1	g1	1
IL8	CXCR1	g2	2
IL8	CXCR2	g1	1
IL8	CXCR2	g2	2
IL8	DARC	g1	0
IL8	DARC	g2	2
IL8	SDC1	g1	0
IL8	SDC1	g2	0
IL8	SDC2	g1	1
IL8	SDC2	g2	1
IL9	IL2RG	g1	1
IL9	IL2RG	g2	1
INHA	ACVR2A	g1	1
INHA	ACVR2A	g2	1
INHA	TGFBR3	g1	1
INHA	TGFBR3	g2	1
INHBA	ACVR1	g1	0
INHBA	ACVR1	g2	0.5
INHBA	ACVR1B	g1	1
INHBA	ACVR1B	g2	2
INHBA	ACVR2A	g1	0
INHBA	ACVR2A	g2	0.5
INHBA	ACVR2B	g1	0
INHBA	ACVR2B	g2	0.5
INHBA	BAMBI	g1	0
INHBA	BAMBI	g2	2
INHBA	ENG	g1	0
INHBA	ENG	g2	1
INHBA	TGFBR3	g1	0
INHBA	TGFBR3	g2	0
INHBB	ACVR1	g1	0
INHBB	ACVR1	g2	0.5
INHBB	ACVR1B	g1	1
INHBB	ACVR1B	g2	2
INHBB	ACVR2A	g1	0
INHBB	ACVR2A	g2	0.5
INHBB	ACVR2B	g1	0
INHBB	ACVR2B	g2	0.5
