gene	CD4 T cells GSM723848	CD4 T cells GSM900542	CD4 T cells GSM372728	CD4 T cells GSM900581	CD8 T cells GSM1027255	CD8 T cells GSM146189	CD8 T cells GSM372814	CD8 T cells GSM1027250	NK cells GSM687248	NK cells GSM687245	NK cells GSM705426	NK cells GSM687244	B cells GSM746745	B cells GSM705406	B cells GSM658012	B cells GSM746748	Neutrophils GSM322292	Neutrophils GSM214983	Neutrophils GSM422128	Neutrophils GSM211084	Monocytes GSM422113	Monocytes GSM940516	Monocytes GSM940510	Monocytes GSM189451	Macrophages GSM411210	Macrophages GSM411215	Macrophages GSM411191	Macrophages GSM411197	Dendritic cells GSM140973	Dendritic cells GSM140953	Dendritic cells GSM128975	Dendritic cells GSM128972	Fibroblast GSM486528	Fibroblast GSM486532	Fibroblast GSM841027	Fibroblast GSM418757	Endothelium GSM143729	Endothelium GSM244653	Endothelium GSM244649	Endothelium GSM143732	clear-cell renal cell carcinoma GSM102459	clear-cell renal cell carcinoma GSM277700	clear-cell renal cell carcinoma GSM231984	clear-cell renal cell carcinoma GSM203801	low grade glioma GSM405331	low grade glioma GSM405318	low grade glioma GSM405399	low grade glioma GSM97842	breast adenocarcinoma ML_132D_U133_2	breast adenocarcinoma GSM585358	breast adenocarcinoma DB_66_U133_2	breast adenocarcinoma GSM137936
219667_s_at	3.418464900757377	4.9507329862518805	3.918478435805593	3.3720774889166183	3.209863758921018	4.392995609887626	5.84108693180675	3.3363077067356355	5.126803242302438	5.8143947789501	3.2327018335408098	4.9364864007465465	10.991688084673225	11.476116012119348	11.23423095067357	11.779482611900866	4.102805666971811	9.549323068207434	4.642435994234856	6.673243588652703	3.6506492765430796	5.067726099476414	5.489279291991348	4.982681843841505	3.9085198243392205	3.6740616871077463	3.4571774176684538	3.7641079093398906	6.9769045165408645	7.2584894678277205	3.763399307068957	3.769919808995373	3.426002267414731	3.4585609920966682	4.089628286144714	3.536886371247638	3.775173532774486	3.2938756609947397	3.3139294601967983	3.595933633414528	4.459401866937649	4.586135756374344	3.496321807165858	5.9561376741895105	3.261366241466687	3.326810323528472	3.4165876865137137	3.573524758272526	3.5573819467882823	4.055767760942914	3.811846409123977	3.81611054511087
220674_at	4.207047689109464	3.955278356841308	3.957936082053136	3.816083166902116	3.9379867069771466	4.452858967276555	4.301473691285232	3.9692675084766327	3.698857621142181	3.629383966944308	3.723551661704703	3.955568465128636	7.005807790113015	7.5562205935903615	6.485646095537292	6.629319331382302	3.9748676236118317	5.438937059376965	3.7279448435586073	3.8971855354074187	4.517338967495106	4.058691025467662	4.115020505756722	3.9492679020846446	4.111747148009692	4.366583773368559	4.632450100573745	4.304401355932891	4.638458634763559	4.062201185251397	4.481312115748138	4.5307745851765695	4.067617135600521	3.7520594421300437	3.853768908314808	4.2596881001004485	4.352191853932225	4.54248384767816	4.009236152200651	4.055853586776046	4.162099792872416	3.9271390248955327	4.293166176786095	3.9836070916638366	3.7222946483204127	3.814378136851965	3.745726400040706	3.847841027433694	3.9591475693113236	4.092942459917693	4.130017455586089	4.144525498723674
221239_s_at	4.057793188263005	4.450128620387582	3.8397715353412525	4.077759071771253	3.9533440132482762	5.047436269670596	4.690809561235968	4.40239458534112	4.441691093074512	4.252033210411105	3.8412639991475235	4.533768797765159	9.381755987652577	9.212426751044942	9.529975797787076	9.231141943373883	4.906283935054559	8.524812998643611	4.823924988009138	4.508527798297378	4.863664555548304	4.144334208498802	4.095550433926338	4.803048876389146	4.547541878849818	4.404811214676988	4.650910230961205	4.619350875704623	6.131523874283155	7.093298680136403	4.618190633503647	4.28645009247063	4.115016491117795	4.205033508284063	4.327670693771251	4.325113211541322	4.246690363392155	4.006708507533315	4.011313864713025	4.338198025394435	4.1993933697061046	4.141503368928994	4.28930689162435	4.157760290677826	3.987516293924635	4.071289670683844	3.858302499203437	4.277949831442795	3.814300669209293	4.112582743163865	4.338665535671584	4.203523175640168
221969_at	4.309749460739213	5.2812307815353154	4.963103483000553	4.213192213895596	3.948584554488773	5.807332791944191	6.750054047549297	3.889389289197617	4.1904490627239435	4.278133182045292	3.7400514833764253	4.3980045032533095	11.560927097697572	12.290479976506898	11.84859641917234	11.725511350714356	4.5498726693135625	10.272976253797367	4.769320021109205	4.537937052184147	4.35315789303811	4.3430828680846	4.882939600343626	4.775407645202411	4.517898399957501	4.522342294624906	4.702806205838523	4.634236407075529	7.523245559704141	8.01503881305666	4.555267667814729	4.41271029176114	3.967871852564573	3.8745444835305545	4.313548990120032	4.096497078291024	4.2246447697781715	3.8950834020018226	3.864604355821538	4.030033581734383	4.484882025435651	4.410139279977821	4.861164739776363	4.248132598789908	4.737988949674514	6.17232806743346	4.013803531126881	4.2783136546787	3.544995434849214	5.562856967704897	4.2811548943241755	4.58702877138499
222915_s_at	4.667953295543446	5.517983712765775	4.883970509124596	4.801284129999441	4.186209311718973	6.00636671036359	5.714576832183908	4.2837582257439735	5.201094001980665	5.434456706624819	4.734256932902611	5.157543192149869	11.820421863188363	10.098402456632702	9.939437910081677	10.103008063145372	5.786726049957912	9.529252968423593	6.099585714511647	6.4143124375370775	5.2381858408871516	5.324234520861386	5.086446077666308	5.156860560242602	5.625804354809465	5.738154177065322	5.443264164095982	5.54154381057345	5.750435320017986	6.435489031765779	5.233189708525365	5.692362970651959	4.801057863509945	4.699643107889385	5.808805556343083	4.7410982471489325	5.144398729560366	4.534380970577494	4.850227641909869	5.021491759201605	5.589014331793129	5.073107050530742	4.72937876515804	5.983432641706897	4.639542492655873	4.587548586960684	4.5016638287048405	5.804335826210903	4.500422683542156	5.6060978485907675	5.017018407575398	5.192963780458866
224193_s_at	4.38709186310024	4.584803232958575	4.356071217013973	4.631635296275993	4.652704597300725	4.571010488672951	4.567759944514158	4.447065621769133	4.531489451752138	4.59683013564493	4.614395717535255	4.87283885286517	7.812591116754938	7.441417026377622	7.594233753976295	7.746519088283352	5.246543882459739	7.529711415807145	4.728101277905897	4.532595952162089	5.004685662339567	4.665254715080492	4.488801344444687	4.598665246683628	4.481109812772057	4.782786986148485	4.452907465556768	4.346939445607669	5.5225252515213015	6.061497269756047	4.513322796975966	4.15842691196669	4.497120790850585	4.2683259604080925	4.501646284886208	4.713223591872833	4.815842665591033	4.329604714669201	4.471389976097768	4.8121642040116726	5.339810699218846	4.88626720482235	4.9171602816244	4.53688108005504	4.138763337275425	4.417933524663543	4.105805038584939	4.378183785919459	4.382205202040268	4.493426440678535	4.49710048653225	5.003942927307441
228592_at	3.5496738269003063	7.746493914397918	6.113256863155418	6.775399046757605	3.7899392437898145	7.889629138570222	9.03544152888947	7.778922063418702	3.7290137707997677	3.687257581403876	3.5199374572507174	3.5023701563355916	12.674295667020768	12.596085502118589	12.845503520851642	12.907421698784873	4.732731805838597	11.776480489868508	4.9755682848341145	4.0092750147648015	3.7195558436270124	4.112730217178005	5.6091366304538735	5.607052662303281	4.076002248233241	3.9376779102446267	4.196653092825126	3.7035819528314677	10.926262446213299	10.799935670374076	4.389057914928502	4.938894133217087	3.5505132738982685	3.4608164016363077	3.400318695676022	3.977759033049453	3.4402011608174297	3.4397335293220883	3.433857194418967	3.4424086393831654	3.577291094171139	8.23820247105277	3.631629598693462	3.695627107195704	3.5528492438469144	3.565173502868889	3.421033489075639	3.579607778728325	3.804474375494604	6.796335535174401	6.146090973188771	4.982664910497725
228599_at	3.259131287339277	4.526820799795639	3.5765790214530417	3.7384161435998897	3.4477424328016437	4.0107336524455866	4.858334157039591	5.2000506602463705	3.340619695052591	3.4252989534663847	3.735337656993915	3.497847460269525	10.552160053974724	10.024282887876556	10.547710852820641	10.818283103541448	3.2917912475938405	8.229707283988656	3.5092277777512284	3.2928957165080224	3.667674873734062	3.4541384736535576	3.8751254965737547	3.6008816947124505	3.4921986218964984	3.5987365802111286	3.5142289023135898	3.518041777775918	7.554840018851654	7.415663452196383	3.6434902375887965	3.89046969860167	3.2137313856014944	3.316449781742293	3.4969720525202646	3.324539969052257	3.377470582300286	3.398207433276982	3.210990170813496	3.2699625942189767	3.728970364694478	3.7920901816494674	3.1977490367086583	3.3633130341891233	3.2937934473340107	3.198911173974385	3.2461518252635755	3.3880714391337454	3.23132296213492	3.508368555187206	3.6352080219210574	3.572563312541304
1553176_at	5.343791388965887	4.019458413721455	3.642782297864861	3.8633593925131438	3.9951914730566713	4.078770982484875	3.7159891454573306	3.9369937062136016	8.105633474469977	7.4390582585064005	5.872776054204861	7.246638179707907	3.906355654448828	4.015562670715513	4.4404203963280375	3.9981133899663033	3.9798480913427907	6.630898621918922	4.075208888926726	3.75492064896356	6.774484583770965	3.940431425469309	4.535902430490667	5.6502189153933	3.7982203093532267	3.7538138606658147	3.7199149277992105	3.9771315004482837	4.292359182669774	4.482694871483081	4.240930180112175	3.8288208618369257	3.6843268698299703	3.6437230635825255	3.7400104077117287	3.7182617802119955	3.5723000603251753	3.899021492464554	3.7479760657169767	3.976196990364896	3.6643345659036077	3.4259379016126106	3.9554882751760103	3.925085315370061	3.7279565816551785	3.8177515059396803	3.749301292255431	3.834066185077022	3.5202662155521725	3.8540958227975595	3.819273069096388	3.651363773463386
1553177_at	7.185656405539367	4.4333836061966405	4.71674858066642	4.269081146351581	4.5789073847321715	4.220411712271359	6.051333277639501	4.2357173753172415	10.432558901632294	10.102815096870248	10.99995726300235	9.845552788296976	4.186485145076997	4.428941913182906	6.705254679237108	4.1380910152877775	4.600932341963312	7.809683268920924	5.005076478603167	4.4588945931816575	9.392380406496574	4.795185654396089	5.68646179743956	7.101726105378314	4.5359178820516615	4.458274131487987	4.200065677998341	4.408419679622597	5.1692112382412745	5.077096050661958	3.8742811471130065	4.157650883387854	3.881178281482631	3.9663371623470858	4.235317717708562	3.9593659792959794	4.326908740635497	3.7848814023754134	3.9905382856055023	4.0202048819873095	5.097142431026151	5.2795987850236195	4.368047309310602	4.798159924656301	3.8264370874842344	4.056323791403187	3.8035510057122233	4.2227769533340345	3.9024018991202496	3.7258706167022564	3.9082992912347363	4.618687670976803
207313_x_at	6.015303226999235	5.275681422854569	5.065840549136261	4.916643510314777	5.577038487333767	6.319866580257953	5.526166333548837	5.877249627609307	9.610833601548595	8.934605625156891	7.423922535160846	10.088297139152381	5.243942830920444	4.915434755372028	5.434543984194182	4.868814190182413	5.630963576456904	7.54800378190996	6.188988986177336	5.917305459042474	5.975429942360558	5.461381265290116	5.7261085316374345	5.710283059254197	5.581125210507864	5.785317566909697	5.426649923234169	5.565359201475036	5.586870311751838	5.703560966374278	4.931791139907038	5.007522902457703	5.077459434052812	4.77466893208589	5.123338905045126	5.077572957431285	5.157320269384924	4.936120504035921	4.9538611789958615	5.003684921506286	5.199377008017722	5.57743522258351	5.499712325080455	5.023743926755018	5.390502923817054	5.300889528902191	4.513877552787827	4.772957377126918	4.7016245431194426	5.0571428176043485	5.114339793920761	4.998564409711428
207840_at	6.9598602900184	4.089761889201228	4.25187431762872	4.096070844302561	4.159901155517106	8.593892654014612	8.402097855557914	7.102418301619813	7.4151387882777255	6.637227135241773	10.415066817536172	4.849633426915996	3.7197385734498765	3.804796030905394	6.079728395541329	4.468307626235723	4.229500298242865	6.764930297686826	5.409552213739754	4.444993274501423	4.090501130718828	4.836497888306448	4.562051657747145	4.249371372395444	4.597302529767071	4.2248257658753685	4.354839981800144	4.366039395829269	5.252649736587114	5.701889480427127	4.497337130105534	4.606121429114271	4.169477210255802	4.20056273664127	4.1723619543643435	4.198104744294474	4.0179602594329475	4.215538508189515	3.993292088066222	4.112741128190956	4.348580006015979	4.104177453442241	4.048010292182932	4.115908697895637	4.143574992768023	4.262843148220241	3.9884625350368834	4.2935619893937	4.0901131910352655	3.9151748347438455	4.220737539641161	4.005858240920071
207860_at	4.426281435871678	4.187120834244569	4.593303775133333	4.204199241413275	4.440059117351205	4.758640573886515	4.664886219210555	4.617252735144291	6.53307030653661	5.759545743146467	5.913257469597704	5.58399451769442	4.599738608681243	4.042405412367707	4.672240497214167	4.35584111550707	5.373625329154822	4.667526095830113	4.4413491096823154	4.6240836821766145	4.205665532090918	4.578906267471151	4.459456006760469	4.307442101948392	4.729600590110205	4.272895079669615	4.452673433503508	4.700001814959439	4.198611736353061	4.6028615391302825	4.6490986241485635	4.4677279610717076	3.806286648501068	3.88547062149061	4.10856731838946	4.0976902528364825	4.452642395585342	4.159620968387872	4.196985858454451	4.449043299254498	4.352849818141867	4.299677200563659	4.016372566627003	4.024816293777015	4.5239084311069275	4.504715572762896	3.9029708464561863	3.930935222058611	4.066604025583833	4.07513797734957	4.121700513841655	4.4399032652619725
208179_x_at	6.4510473931073165	5.059783202789412	5.27447993659135	5.251639418126223	5.526258235021554	6.839747080000334	5.488108736989484	5.518826645014059	9.650811098295826	8.741035777954059	7.26322526805595	9.56249881403597	5.115198739281513	5.2376583339777065	5.45078075786295	5.102567230251858	5.961896089804012	7.51553775745438	6.302496036272691	5.91919241552307	6.053017392427475	5.574947172070925	5.547664828708505	5.612769583077169	5.955203639539901	5.78960729776249	5.8092409730003185	6.0194419534976555	5.4682475143239895	5.284681641922007	5.543864125617202	5.243142800056151	5.0224336422460985	4.925021885965898	5.586619858005956	5.1343440737644315	5.390460559923369	5.1884847153023275	5.082992098695225	5.286596681028092	5.890642018139879	5.012367728742072	5.5040996134268125	5.6328529145276045	4.758915138264334	4.968999052341129	4.548054259809605	5.361214901748528	4.834029309021946	4.703517403311897	5.045658921047549	5.230817757034857
208426_x_at	4.651264419132336	4.110696418215159	4.554335328611453	4.573621629933976	4.849695314410934	6.481984217366228	5.0922062142525055	4.559019194629709	9.625803835059836	9.120822660527825	6.747280675102508	10.103479674807849	3.874845464418829	4.192233950325423	4.492481208422742	3.550639042036945	4.742749786191613	6.14317732942054	5.563717334219489	4.831622275663073	4.933880517994948	4.611004111266366	4.386337882598546	4.623091255003706	5.012692330189783	4.958390962779462	4.838931399725696	5.267427624975926	4.462086004895609	4.563921335641453	4.957230130273129	4.983273449275599	4.201906105597285	4.08332074093022	4.582706328645197	4.255460311685073	4.355841242456596	4.001954822915573	4.106384324150793	4.069234274193781	4.326127870471157	4.55778924636344	4.219245420976981	4.478531525002049	3.971029731996909	4.107049059682415	3.684612385262138	4.887625447326425	3.8570319463349634	4.3403897664638045	4.4528677181637475	4.475638483173942
210890_x_at	5.869035820671961	5.361449712715459	5.971143784896241	5.161524852091119	5.349838935820528	7.0453270723824275	6.062369012345586	5.528312588855807	9.159399438764005	8.617512973754344	8.173735464243773	9.25009577120056	5.884475750008956	5.440086221506144	5.687151498221253	5.492033347396396	5.863235386708787	7.420538077197519	6.382425017528971	6.135813151591236	5.98187852961245	5.15936720872241	5.144709701561076	5.816524258278596	6.4286805021503906	6.18028330944457	6.265749553589191	6.2282204143382085	5.619234810109793	5.455290510508915	6.073836059459974	5.963970514972291	5.505013641745452	5.223834294287842	6.23801233766915	5.781416003724541	5.71976531706524	5.240318418870394	5.45373380461763	5.774070226847298	6.0372896973363375	5.071355999903548	5.568779615295982	5.5465059086705955	4.838003528156749	5.3000752696044975	5.122877188857157	6.059936268751858	5.233859508774002	5.4116626663263	5.514873046621806	5.549840364980611
211242_x_at	5.615871425930196	4.606316540205203	4.826941986694884	4.2858348487566005	4.5254797616975795	5.520150959754036	4.667370394151278	4.648189745141675	8.83385912542906	8.082905282564239	6.043091484440721	9.178910019898915	4.747408740579819	4.768957167762086	5.017525260247011	4.525737921338274	5.252686911356647	5.789838859817471	5.3241051490441365	5.041217198959479	5.596252481032609	4.718550459959838	4.531903977553592	5.367176792443999	5.438658337213839	5.377041450854045	5.438313730875757	5.2548499478118496	5.334852498518633	5.172890574835045	4.948107395797979	5.269295492439874	4.814525793347293	4.512684988682795	5.205580685968936	5.166190439968482	5.104511818989777	4.727709262028251	4.734549704917234	5.1120871935927275	4.871129409756035	5.046158915048688	5.337321390198317	4.702913925975611	4.8199158512500135	4.91935526237521	4.367053645838315	4.8155291937737	4.423786751033542	4.604340254255897	4.784158729493315	4.773098866205197
211245_x_at	5.104697938620755	4.475996673125896	4.799081951029011	4.388506094614197	4.4736577625527	5.602016821252323	4.892451199769649	4.729743295709314	9.019646104877692	8.591720646418274	6.315093147370259	9.341420113333612	4.283118577663189	4.440801130785351	4.629792245327726	4.3460299017359505	5.033262765719685	5.9296674073363	5.159906205074708	4.754829596098027	4.98521433796214	4.545040203204676	4.696247241706017	4.7358822725520575	5.03714367690035	4.873753990524051	4.687661449112305	5.149452209437238	4.667546088496944	4.769501578543629	4.645028178439842	4.590873851748165	4.376327719192871	4.080655897483827	4.510179279858258	4.198724951131474	4.514003854362368	4.084501535641334	4.017352870889996	4.306280859101661	4.7726874719685	4.542892327703701	4.767281206689198	4.471493174687614	3.856063004504993	4.155537100594733	3.858525598575174	4.857601333974553	4.207006956247438	4.328970028611256	4.700285393716731	4.5175666139421775
211389_x_at	5.691133050130166	4.652686428862093	4.704641094998376	4.399874589319931	5.209459250373554	5.710292246565426	4.767683063795532	5.1678632634733646	9.395996609594807	7.862440075168497	6.234474792771533	8.924142505863426	4.471019901087387	4.228733548387815	4.48295010370046	4.715987994590801	5.646532424517387	7.583925409078645	5.5132838126841825	5.347412879007761	5.196539753785067	4.833734708006095	4.988808436581717	5.324868924425004	5.348458626807292	5.423455023283713	5.05965304828291	5.199223418768819	4.848727853761366	5.232037972866508	4.581092108567148	4.684354692116757	4.990680569082581	5.003462811899487	4.97440235456833	4.64523351912448	4.9950376009608934	4.458474604863487	4.566805246061199	5.088884094339711	4.516859023331553	4.5114960229088314	4.849798944103242	4.890925224444003	4.6747526950972285	4.669767588978616	4.31970204666706	4.669937013763192	4.31959213193053	4.417688851457268	4.828997058375765	4.686491854103407
211687_x_at	5.587841169867221	4.4329651167020465	4.768595820200215	4.935083291457541	4.885708820403267	5.746252529107389	4.981260045515219	4.81550879179876	9.211379876977924	8.930953594798657	7.926391286832773	9.858601383304661	4.387632287038143	4.38131316351659	5.464173684431021	4.086650926652619	4.94138055909365	7.365576992192778	5.1352179239049756	4.688657248402461	4.503369552702646	4.530466876146273	4.5669500501583755	4.831242263997647	4.662600922171568	4.749949490206714	4.670215652556709	4.50976567169309	4.569620071169443	5.002913553798531	4.557480537251718	4.725008688424446	4.391179124365268	4.4796074651521245	4.592116965763379	4.22286639208083	4.852118638097349	4.26250663330129	4.472798900652757	4.288781198153601	4.805775269426794	4.806993010839501	4.939151252703489	5.00885809143763	4.393505132690509	4.2093502092290525	4.265724563999916	4.80341837851863	4.015524192412347	4.47982186870452	4.729131211726004	4.561129417378692
215894_at	3.37570664282492	5.701831610362446	4.547769785353235	4.639118551667422	3.8112658974895406	5.287578547600752	8.650706982661827	7.42037945990017	9.084051133973915	8.601856820902468	9.355997962396776	7.017698488773453	3.443437651916526	3.41271957941458	4.84541138791932	3.593161061665523	3.5445671959744254	6.811550769154304	3.842615668819423	3.7287199457958633	3.39450364788236	3.481289573914963	3.3975613851073843	3.790440789180001	3.6660478108788377	3.4684862486307186	3.3253060021155725	3.4422292389250053	3.403067220226351	3.6720521600431515	3.6652125450831776	3.5457120878181736	3.1615862735999873	3.0932012174973718	3.4243750081160025	3.3682320226089755	3.424636505824454	3.428374348979829	3.378203167877937	3.439746831107186	4.574253331775642	3.6140486631343807	3.717598016803379	3.5397581391563873	3.535641332833227	3.464854605204868	3.2267115380500733	3.1864185458386682	3.461711242261407	6.42812699622333	3.2933259681084306	3.4825841220571823
217088_s_at	4.974978124704922	5.085833293354862	5.093645860827721	4.7160066843950394	5.116812573594146	5.407386498348031	5.373292871463331	5.3238354292691685	7.561759685631905	7.239397447739063	6.797914523631984	7.053445605789105	4.762559012366138	4.92694913777283	5.087032365915091	4.964563554067509	6.373264921154961	6.079035921926059	6.076064441757566	5.517248199849157	5.49192383838934	5.436809732439157	4.99466501561107	5.439730797347683	5.952540350193676	5.654441996761631	5.648774540261315	5.428347313770041	5.439868548347677	5.16343380114779	5.528852814911919	5.744857829177098	4.970942825476939	5.182007781199203	5.82931066378852	5.109994472028275	5.48169550527066	4.728187201074693	5.023729938615301	5.640899289560268	5.5433434948520075	4.639242925651576	5.841282637940911	5.509307935998676	4.86552411903723	5.259304240894241	4.685911762634039	4.978987891304307	4.750933699650396	4.836828396944329	5.308538898798695	5.1713613881377976
234165_at	4.00158812452383	3.8250233722466804	3.9381727502630093	4.348037885435649	4.169747163413633	4.185866956674751	6.569465063915251	6.251546434005267	6.329589275354455	5.85090062495253	7.144543740940494	4.926760512607601	3.7501164131258045	4.487765395968665	3.9696256952241136	3.465777770493045	4.346772835164722	5.330041346423876	3.7343627310718954	3.8105126723965315	4.047830192439826	3.7885708439139494	3.6969409862400386	3.641812464115354	3.7010116505721733	3.8822168145598743	4.173217829830855	3.808584026196089	3.7979175511538936	4.012984304065157	3.8120934542793945	3.856126647288445	3.7445739602504617	3.7480262352797493	3.716696668632751	3.3604390235003754	3.736859755767231	3.4976147588707795	3.8205933617278802	3.5436017343187247	3.770401076741199	4.791151345147886	3.7999822182309124	4.05073973759942	3.6000770785238254	3.750716205490654	3.5346095745425457	3.634188304981092	3.6232712263558198	4.163113534371987	3.9454768100466473	3.56947645670228
237542_at	9.36526986270538	5.782219685795716	4.443516739242496	4.418236196817402	4.49248072562733	5.587145159494797	5.649423955784503	6.654450005320247	7.041920443288353	7.123605016032957	10.41544074006257	7.653430739405376	4.652098099704532	4.490169636806435	4.6437070006948575	5.128215319101478	5.180728824892724	5.936403658313118	4.576850649933782	5.036545203635379	4.8909803641865155	5.022740263309448	4.476971691845439	4.524402534909627	4.811095195372522	4.754123975787891	4.711685476798442	4.636385273796566	4.721714354637228	4.713054012991908	5.134385162334979	4.830125756002482	4.676354360098821	4.489581743157212	4.699483355872165	4.602798161304582	5.3165334442891545	4.766244842422633	4.933825346333395	5.134896355342123	4.9871443233755315	5.1100710840933345	4.864261926200726	4.850475713829559	4.593276761117496	4.658928108118075	4.419114748699994	4.517124992550218	4.275016781453251	4.653584729123405	4.815569866985677	5.133694378837104
203104_at	5.462011473552168	7.282568572193374	6.538062741168762	5.4637664739710905	5.373883667960359	6.100225617019683	7.2038996686441505	5.63006218751889	5.588998975999873	5.572908432922385	5.458338316836317	5.5944932411084345	5.29790718312763	6.023490810997992	8.742857879048962	5.576257908435607	8.048342268603301	8.37025133915904	7.8508347843305195	8.089377254598572	12.18184177141615	10.492540402393796	9.421612832361426	11.709226563549654	10.916184570816483	11.654229767601237	10.426009859424724	10.34194030194321	11.03888350033235	11.666053510423248	6.723021641500441	7.696643142700241	5.708220404869152	5.894499288039523	6.4137936582217545	6.096774732902058	6.018641930607684	5.574680472607994	5.652681691381921	6.159981797172301	8.494988875296528	9.607394128226375	8.885795303770646	8.67458327305479	8.034158949403215	7.594935147034124	8.152573475590534	8.969844134702358	8.076510537366756	7.421585206033427	7.601136286032298	7.90174613114751
204385_at	5.749605785424483	6.387163147404488	6.192489245126666	5.58605709155242	5.5360432334006955	6.1688440516109715	6.3407169816662305	5.534377564014495	6.059538273992196	6.241695040932383	6.976870961509142	6.402331586531066	7.793937221900996	7.38966454914467	7.659305842932643	8.18350603797977	6.487644986062946	6.892847257826321	6.572596397696268	6.622711067757829	8.342793455081267	9.55399771267121	9.811302922376981	10.067758799163226	12.150625152649848	11.041429211044706	12.12735912313669	12.203136166227583	9.403284389382033	8.833287777586786	10.548144706497478	8.767601381807282	5.489033070282497	5.655923132375535	6.206887771285023	5.632960749340719	6.0282913609415125	5.320718946158577	5.503221587958664	6.163611879158661	6.544358676184676	5.966744493535054	5.559676567782394	5.863978308045158	4.826370423977988	5.227348476170379	5.178000296274827	6.739162666864062	5.497443427177482	6.320836196912836	7.2443781638929305	6.953135191536176
206214_at	4.123675509496185	5.993534305823488	4.35631513068301	3.9548371973309373	4.027433125623408	4.374740458204612	4.301047483417448	4.854196910191373	3.87562477884741	3.7714452016789957	4.366846278026811	4.084836801520674	4.458292445333818	3.8803207759288307	6.346407562792152	4.630713673750337	4.153369140159462	4.226746654184741	3.7963801935788197	4.0573932829726	4.820659872643828	8.77940544990338	9.33202293435723	11.031920987720826	12.862018945050776	12.74615266734962	12.236639462854594	12.253637148335418	10.60979462526299	10.785937392574901	9.572260865177753	9.942461344856449	4.394657777932937	4.042881322818485	4.177993076098484	4.288133969632064	4.154967046530719	4.080402796731753	4.130518399386883	3.975736100928732	5.495508407566026	5.499196955148481	4.462649782440491	5.4786579181532655	5.461799033972271	5.138300090085368	4.377834654326599	4.927269929909661	5.211379953711781	5.878155624657184	6.224402467255948	6.344761939896728
219358_s_at	5.4287284443966515	6.848084987665398	5.872964715078533	4.543954507370213	5.225946041697444	5.910085186195676	5.970041113887888	5.367624383666654	5.361887925033122	5.370223433055329	5.519697441907928	4.994207691269273	7.702581087395855	6.958579771905675	8.056365457939819	7.227275484150311	6.732384445746505	6.334916860207485	6.365433686416188	5.766662402606861	9.260714798908948	9.111124677976282	9.787846393739752	9.770985219591838	8.531471582964846	9.725621948028138	7.737141865091245	8.738181878781392	8.669873975620877	9.740615386612244	8.637665030506849	8.141591921291571	5.428923601645518	5.806846666386952	5.91460152009314	5.175907536855794	5.2686091321699005	4.993498307525773	5.173571982437835	5.293739913933226	7.640869145719677	6.832040339490506	7.847154701406969	7.436204389069635	6.942669966629891	6.6013476335751875	7.4854206374593355	6.233887072687187	7.135589812209013	7.827464393917342	7.312290427527729	6.7815705590051
221578_at	6.074648113846837	6.415048646426935	5.415234249873402	5.3725319027772125	5.210029966901564	5.819829047819878	6.096924801766863	5.70644638388688	5.512791528423044	5.575499791224265	6.317146852519737	5.226722786317173	5.504546400785823	5.163310599937479	6.1532544385313965	5.752103271991615	5.611617320008115	5.93434948545095	6.142133640403577	5.6351968808295885	7.274794697306657	7.615245946578901	7.4246966722387056	7.535976011909022	7.775137261261619	8.494285703350055	6.900755937746132	8.219310354964252	7.971545706390329	7.950931627030978	7.034833846516642	6.544502700896776	5.984722872668613	6.191685418415559	6.301379160383298	5.890128081867389	5.986278074889392	6.011625815885536	6.426878973493174	6.078054841854019	7.031346239463193	6.744285186600298	7.2401139460029045	8.880555834906328	7.801653867048889	7.874825200645825	7.434634188791848	8.466779157297903	5.819159128211125	6.145909279625547	6.06109290031516	6.723793349074819
222876_s_at	5.774226478848712	6.132859807786354	5.8296084884178905	5.413267476795843	5.389692229354811	6.538322460421033	6.075846125388935	4.961633141770087	5.700737619615457	5.777860599443453	5.53047540217512	5.873033060091842	7.005529498208118	5.747984647619425	7.677115335544947	6.474852561193395	6.708972508557243	6.345593777456991	6.396880683162983	6.330238087673732	9.045454326081131	8.864004572471835	8.523549371659552	9.82432450322345	8.232082449203435	9.290369626089946	7.408594044539816	8.0731534655182	8.076956363694038	8.816590434685994	7.960253500759001	7.447849239820813	6.073945553796056	6.257303527778145	6.209301037022642	5.41373141271028	5.8166562950124625	5.265849058128708	5.404452501102644	5.571587580904524	7.8926318575395555	7.533394884682434	8.633474932081507	7.760730754233897	6.861051009213973	7.054081765762869	7.207196267356529	6.852612066468372	7.368229892176778	8.911232564525557	6.713447678861527	7.153479740179754
