Hugo	test_sample1	test_sample2
MC1R	0	0
MC2R	0	0
MC3R	0	0
MC4R	0	0
MC5R	0	0
MCAM	0	0
MCAT	7.47034	14.5575
MCC	0	0
MCCC1	7.01609891701	12.2364408
MCCC1-AS1	3.4316	0
MCCC2	10.67062	11.41207
MCCD1	0	0
MCCD1P1	0	0
MCCD1P2	0	0
MCEE	11.9894	11.6819
MCEMP1	0	0
MCF2	0	0
MCF2L	18.69295	24.49945
MCF2L-AS1	0	0
MCF2L2	10.916329	10.3697
MCFD2	7.7088486000000005	10.7222254
MCFD2P1	11.5134	0
MCHR1	0	0
MCHR2	0	0
MCHR2-AS1	0	0
MCIDAS	0	0
MCL1	172.0492	167.2670384
MCM10	0	0
MCM2	15.28019	14.88828
MCM3	11.68645	10.5208814
MCM3AP	52.1174228	59.6921900868988
MCM3AP-AS1	14.281089999999999	4.90074
MCM4	11.6304420294466	22.6643
MCM5	32.474671	31.99852
MCM6	22.71678	22.13413
MCM7	32.7700771218	38.051
MCM8	1.15153	1.12175
MCM8-AS1	0	0
MCM9	4.40927	3.96775
MCMBP	12.1199	12.36451
MCMDC2	0	0
MCOLN1	16.391205	13.975259999999999
MCOLN2	0	0
MCOLN3	3.07324	2.99442
MCPH1	9.175671	2.84087
MCPH1-AS1	0	0
MCRS1	18.541303499999998	24.7915000399816
MCTP1	0	0
MCTP2	0	0
MCTS1	4.74307	4.62142
MCTS2P	0	0
MCU	0	0
MCUR1	4.591698	8.947851
MDC1	14.530830000000002	15.73131
MDC1-AS1	5.98495	10.0142
MDFI	0	0
MDFIC	28.7038	24.860030000000002
MDGA1	16.918131000000002	21.663072
MDGA2	0	0
MDH1	81.19409999999999	79.11160000000001
MDH1B	0	0
MDH2	71.02778	73.541
MDK	6.986642	6.57108
MDM1	18.96266167085	27.90747854
MDM2	81.72550700000001	47.001903
MDM4	77.6100557320016	71.08390371073
MDN1	19.48131	19.9513487
MDP1	23.54934	19.7647
MDS2	17.57731	17.1264
ME1	0	0
ME2	20.915762	21.993099
ME2P1	0	0
ME3	0	0
MEA1	17.4588	17.011
MEAF6	28.845869999999998	28.106
MEAF6P1	0	0
MECOM	0	0
MECP2	69.05940015220509	40.42437
MECR	10.4424165	10.1746
MED1	9.19315	8.56123
MED10	36.822269999999996	37.67669
MED11	38.899100000000004	38.324974
MED12	59.3705	99.35266
MED12L	0	0
MED13	27.419162500000002	26.920416000000003
MED13L	16.94117	21.59099
MED13P1	0	0
MED14	5.70825	9.09842
MED14OS	0	0
MED14P1	0	0
MED15	184.05751821819	190.5530972977
MED15P1	0	0
MED15P3	0	0
MED15P4	0	0
MED15P5	0	0
MED15P6	0	0
MED15P7	0	0
MED15P8	0	0
MED15P9	0	0
MED16	29.880041000000002	30.78595360832
MED17	17.378807	16.933045
MED18	0	0
MED19	4.36469	4.25274
MED20	0	0
MED21	30.947509399999998	39.04885
MED22	13.303339999999999	12.96213
MED23	21.99014	18.90219
MED24	149.92837	151.86675
MED25	57.655100000000004	47.43255
MED26	0	0
MED27	4.7296	6.14439
MED28	17.578781	20.31278
MED28P1	0	0
MED28P2	0	0
MED28P3	0	0
MED28P4	0	0
MED28P5	0	0
MED28P6	0	0
MED28P7	0	0
MED28P8	0	0
MED29	18.05865	21.81522
MED30	15.13471	33.326
MED31	9.85933	9.60645
MED4	7.9601999999999995	6.22865
MED4-AS1	0	0
MED6	27.49572	28.197770000000002
MED6P1	0	0
MED7	19.702009999999998	19.19663
MED8	4.50385	4.38834
MED9	11.233188	10.257290000000001
MEDAG	0	0
MEF2A	13.783809999999999	13.47842
MEF2AP1	0	0
MEF2B	7.85291	7.6515
MEF2BNBP1	0	0
MEF2C	0	0
MEF2C-AS1	0	0
MEF2D	25.39445	35.53506
MEFV	0.700037	1.47812
MEG3	0	0
MEG3_1	0	0
MEG3_2	0	0
MEG8	0	0
MEG8_1	0	0
MEG8_2	0	0
MEG9	0	0
MEGF10	0	0
MEGF11	0	0
MEGF6	53.218050000000005	55.61505
MEGF8	24.314821	23.400937000000003
MEGF9	4.50855	5.07143
MEI1	56.38235	42.1800519
MEI4	0	0
MEIG1	0	0
MEIKIN	0	0
MEIOB	0	0
MEIS1	0	0
MEIS1-AS2	0	0
MEIS1-AS3	0	0
MEIS2	0	0
MEIS3	0	0
MEIS3P1	0	0
MEIS3P2	0	0
MELK	0	0
MEMO1	37.866867521415	92.55348000000001
MEMO1P1	12.7736	8.208
MEMO1P3	0	0
MEMO1P4	0	0
MEMO1P5	0	0
MEN1	13.672420117850999	12.763000520268
MEOX1	0	0
MEOX2	0	0
MEOX2-AS1	0	0
MEP1A	0	0
MEP1AP4	0	0
MEP1B	0	0
MEPCE	16.63626	24.314420000000002
MEPE	0	0
MERTK	0	0
MESDC1	4.59861	4.888
MESDC2	5.96758	6.07489
MESP1	0	0
MESP2	0	0
MEST	9.20515	8.96906
MESTIT1	0	0
MESTIT1_1	0	0
MESTIT1_2	0	0
MESTIT1_3	0	0
MESTP1	0	0
MESTP2	0	0
MESTP3	0	0
MESTP4	0	0
MET	0	0
METAP1	166.48789	13.21865
METAP1D	0	0
METAP2	23.383119999999998	22.7597
Metazoa_SRP	2369.2333942	3034.5827600000002
METRN	16.2762	15.8587
METRNL	5.61355	10.9391
METTL1	9.42858	9.18675
METTL10	17.429959999999998	16.384999999999998
METTL11B	0	0
METTL12	3.32299	3.237756
METTL13	23.05407	49.09896
METTL14	26.30100125	20.796339940000003
METTL15	1.163743	2.26779
METTL15P1	0	0
METTL15P3	0	0
METTL16	24.95488045594	26.717270545654
METTL17	56.113823541	31.102062243
METTL18	0	0
METTL20	1.319611	0.738703
METTL21A	11.19473	10.90761
METTL21AP1	0	0
METTL21B	1.64322	1.60108
METTL21C	0	0
METTL21EP	0	0
METTL22	27.93464	24.11875
METTL23	20.842399999999998	17.81150316307
METTL24	0	0
METTL25	10.5273	10.2573
METTL2A	0	0
METTL2B	2.75121	7.91846
METTL3	53.25201011219	52.26963528
METTL4	23.21617	23.299599999999998
METTL5	73.00547	131.11954
METTL6	2.37012	0
METTL7A	2.41145771	2.3277644148000003
METTL7AP1	0	0
METTL7B	0	0
METTL8	7.8954801560000005	15.385919011
METTL8P1	8.60459	0
METTL9	43.120267999999996	32.35037
MEX3A	0	0
MEX3B	0	0
MEX3C	6.50683	6.33994
MEX3D	0	0
MFAP1	1.98598	1.93504
MFAP1P1	0	0
MFAP2	0	0
MFAP3	7.87148	7.6695899999999995
MFAP3L	0.690223	0.67252
MFAP4	0	0
MFAP5	0	0
MFF	32.5137309366952	30.38239211141
MFGE8	128.75834	112.70944
MFHAS1	23.78309	15.44875
MFI2	0	0
MFI2-AS1	0	0
MFN1	4.51694	5.932508
MFN2	4.9303550000000005	4.3671560000000005
MFNG	181.42112	147.98216
MFRP	0	0
MFSD1	9.36042	9.12034
MFSD10	55.4165	65.295
MFSD11	25.1541	24.50892
MFSD12	72.4112900362388	89.76448
MFSD1P1	0	0
MFSD2A	0	0
MFSD2B	2.20825	0
MFSD3	2.97441	5.79624
MFSD4	4.99303	9.72993
MFSD5	17.0376	16.6006
MFSD6	15.188907	9.345535
MFSD6L	0	0
MFSD7	0	0
MFSD8	49.49874	48.22921
MFSD9	0.695911	0
MGA	19.77040009548	16.0085724409
MGAM	0	0
MGAM2	0	0
MGARP	0	0
MGAT1	51.4890124	44.59002426176
MGAT2	0	0
MGAT2P1	0	0
MGAT2P2	0	0
MGAT3	0	0
MGAT3-AS1	0	0
MGAT4A	82.468254	67.7924812
MGAT4B	62.42331	57.509034101287
MGAT4C	0	0
MGAT4D	0	0
MGAT4EP	0	0
MGAT5	23.4010426707	22.800810869
MGAT5B	0	0
MGC15885	0	0
MGC16275	0	0
MGC27382	1.22323	0
MGC2752	12.1946	11.1213
MGC32805	0	0
MGC39584	0	0
MGC45922	0	0
MGEA5	173.70815	167.193900328698
MGLL	0	0
MGME1	0	0
MGMT	7.47034	7.27873
MGP	0	0
MGRN1	44.792092000000004	53.554736815
MGST1	0	0
MGST2	0	0
MGST3	49.03305	37.90437
MIA	30.8295	30.0388
MIA-RAB4B	0	0
MIA2	0	0
MIA3	146.84414999999998	164.71561
MIAT	20.7177075	14.3476517
MIAT_exon1	0	0
MIAT_exon5_1	136.273	279.447
MIAT_exon5_2	0	0
MIAT_exon5_3	0	0
MIATNB	45.94578	47.46747
MIB1	3.685555	2.4363989999999998
MIB2	87.007915	77.26686
MICA	5.4528	4.695956
MICAL1	76.21645000000001	83.74094
MICAL2	16.69342	11.16502
MICAL3	6.74384	4.47971
MICALCL	0	0
MICALL1	18.91344	20.89864
MICALL2	1.36444	1.32945
MICB	3.61861	3.5258
MICC	0	0
MICD	3.16333	6.1644
MICE	0	0
MICF	0	0
MICG	0	0
Mico1	0	0
MICU1	14.03042	13.6706
MICU2	52.219623401	53.38962
MICU3	0	0
MID1	0	0
MID1IP1	6.895695	6.718718630000001
MID1IP1-AS1	0	0
MID2	6.94915	6.77092
MIDN	8.95063	4.97364
MIEF1	12.64868	7.280738
MIEF2	0	0
MIEN1	9.59944	7.46537
MIER1	17.786507	14.71884
MIER2	2.507794	2.443474
MIER3	1.1674793940000001	0.7583477799999999
MIF	205.0678	199.7418
MIF-AS1	0	0
MIF4GD	23.30668	58.95681
MIIP	29.4730687144	28.410800000000002
MILR1	0	0
MIMT1	0	0
MIMT1_1	0	0
MIMT1_2	0	0
MINA	17.93002	14.56817
MINCR	0	0
MINK1	100.251480079638	107.8643
MINOS1	137.74628	111.26522
MINOS1-NBL1	2.80354	2.75139
MINOS1P2	5.61234	0
MINOS1P3	0	0
MINOS1P4	0	0
MINPP1	0	0
MIOS	10.73087	10.966885
MIOX	0	0
MIOXP1	0	0
MIP	0	0
MIPEP	13.168	12.8303
MIPEPP1	0	0
MIPEPP2	0	0
MIPEPP3	0	0
MIPOL1	1.21006	0.796083
MIR1-1	0	0
MIR1-1HG	0	0
MIR1-2	0	0
MIR100	0	0
MIR100HG	0	0
MIR101-1	0	0
MIR101-2	0	0
MIR103A1	0	0
MIR103A2	0	0
MIR105-1	0	0
MIR105-2	0	0
MIR106A	0	0
MIR106B	0	0
MIR107	0	0
MIR10A	0	0
MIR10B	0	0
MIR1178	0	0
MIR1179	0	0
MIR1180	0	0
MIR1181	224.933	490.378
MIR1182	0	0
MIR1183	0	0
MIR1184-1	0	0
MIR1184-2	0	0
MIR1184-3	0	0
MIR1185-1	0	0
MIR1185-2	0	0
MIR1193	0	0
MIR1197	0	0
MIR1199	0	0
MIR1200	0	0
MIR1202	0	0
MIR1203	0	0
MIR1204	0	0
MIR1205	0	0
MIR1207	0	0
MIR1208	0	0
MIR122	0	0
MIR1224	0	0
MIR1225	0	0
MIR1226	0	0
MIR1227	0	0
MIR1228	0	0
MIR1229	0	0
MIR1231	0	0
MIR1233-1	0	0
MIR1233-2	0	0
MIR1234	0	0
MIR1236	0	0
MIR1237	0	0
MIR1238	0	0
MIR124-1	0	0
MIR124-2	0	0
MIR124-2HG	0	0
MIR124-3	0	0
MIR1245A	0	0
MIR1247	0	0
MIR1248	0	0
MIR1249	0	0
MIR1250	0	0
MIR1251	0	0
MIR1252	0	0
MIR1253	0	0
MIR1254-1	0	0
MIR1254-2	0	0
MIR1255A	0	0
MIR1255B2	0	0
MIR1256	0	0
MIR1257	0	0
MIR1258	0	0
MIR125A	0	0
MIR125B1	0	0
MIR125B2	0	0
MIR126	0	0
MIR1260A	0	0
MIR1260B	0	0
MIR1261	0	0
MIR1262	0	0
MIR1263	0	0
MIR1265	0	0
MIR1266	0	0
MIR1267	0	0
MIR1268A	0	0
MIR1269A	0	0
MIR1269B	0	0
MIR127	0	0
MIR1270	0	0
MIR1271	0	0
MIR1272	0	0
MIR1273A	439.815	421.638
MIR1273C	0	0
MIR1273D	0	0
MIR1273E	0	0
MIR1273F	0	0
MIR1273G	0	0
MIR1273H	0	0
MIR1275	0	0
MIR1276	0	0
MIR1277	0	0
MIR1278	0	0
MIR128-1	0	0
MIR128-2	0	0
MIR1281	0	0
MIR1282	1134.42	683.639
MIR1283-1	0	0
MIR1283-2	0	0
MIR1284	0	0
MIR1285-1	0	0
MIR1285-2	0	0
MIR1286	0	0
MIR1287	0	0
MIR1288	0	0
MIR1289-1	0	0
MIR1289-2	0	0
MIR129-1	0	0
MIR129-2	0	0
MIR1290	0	0
MIR1292	0	0
MIR1293	0	0
MIR1294	0	0
MIR1295A	0	0
MIR1296	0	0
MIR1298	0	0
MIR1299	0	0
MIR1301	0	0
MIR1302-10	0	0
MIR1302-11	0	0
MIR1302-2	0	0
MIR1302-3	0	0
MIR1302-4	0	0
MIR1302-5	0	0
MIR1302-6	0	0
MIR1302-8	0	0
MIR1302-9	0	0
MIR1303	0	0
MIR1304	0	0
MIR1305	0	0
MIR1306	0	0
MIR1307	0	0
MIR130A	0	0
MIR130B	0	0
MIR132	0	0
MIR1323	0	0
MIR1324	0	0
MIR133A1	0	0
MIR133A1HG	0	0
MIR133A2	0	0
MIR133B	0	0
MIR134	0	0
MIR1343	0	0
MIR135A1	0	0
MIR135A2	0	0
MIR135B	0	0
MIR136	0	0
MIR137	0	0
MIR137HG	0	0
MIR138-1	0	0
MIR138-2	0	0
MIR139	0	0
MIR140	0	0
MIR141	0	0
MIR142	383.993	372.808
MIR143	0	0
MIR143HG	0	0
MIR144	0	0
MIR145	0	0
MIR1468	0	0
MIR1469	0	0
MIR146A	0	0
MIR146B	0	0
MIR1470	0	0
MIR1471	0	0
MIR147A	0	0
MIR147B	0	0
MIR148A	0	0
MIR148B	0	0
MIR149	0	0
MIR150	0	0
MIR151A	0	0
MIR151B	0	0
MIR152	0	0
MIR153-1	0	0
MIR153-2	0	0
MIR1537	0	0
MIR1538	0	0
MIR1539	0	0
MIR154	0	0
MIR155	0	0
MIR155HG	0	0
MIR1587	0	0
MIR15A	0	0
MIR15B	0	0
MIR16-1	0	0
MIR16-2	0	0
MIR17	0	0
MIR17HG	0	0
MIR181A1	0	0
MIR181A1HG	0	0
MIR181A2	0	0
MIR181A2HG	0	0
MIR181B1	0	0
MIR181B2	0	0
MIR181C	0	0
MIR181D	0	0
MIR182	0	0
MIR1825	0	0
MIR1827	0	0
MIR183	0	0
MIR184	0	0
MIR185	0	0
MIR186	0	0
MIR187	0	0
MIR188	0	0
MIR18A	0	0
MIR18B	0	0
MIR1908	0	0
MIR1909	0	0
MIR190A	0	0
MIR190B	0	0
MIR191	0	0
MIR1911	0	0
MIR1912	0	0
MIR1913	0	0
MIR1914	245.112	0
MIR1915	0	0
MIR192	0	0
MIR193A	0	0
MIR193B	0	0
MIR193BHG	0	0
MIR194-1	0	0
MIR194-2	0	0
MIR194-2HG	0	0
MIR195	0	0
MIR196A1	0	0
MIR196A2	0	0
MIR196B	0	0
MIR197	0	0
MIR1972-1	0	0
MIR1972-2	0	0
MIR1976	0	0
MIR199A1	0	0
MIR199A2	0	0
MIR199B	0	0
MIR19A	0	0
MIR19B1	0	0
MIR19B2	0	0
MIR200A	0	0
MIR200B	0	0
MIR200C	0	0
MIR202	0	0
MIR202HG	0	0
MIR203A	0	0
MIR204	0	0
MIR205	0	0
MIR2052HG	0	0
MIR2053	0	0
MIR205HG	0	0
MIR206	0	0
MIR208A	0	0
MIR208B	0	0
MIR20A	0	0
MIR20B	0	0
MIR21	0	0
MIR210	0	0
MIR210HG	0	0
MIR211	0	0
MIR2110	0	0
MIR2113	0	0
MIR2114	0	0
MIR2115	0	0
MIR2116	0	0
MIR2117	0	0
MIR2117HG	8.18705	0
MIR212	0	0
MIR214	0	0
MIR215	0	0
MIR216A	0	0
MIR216B	0	0
MIR217	0	0
MIR217HG	0	0
MIR218-1	0	0
MIR218-2	0	0
MIR219A1	0	0
MIR219A2	0	0
MIR219B	0	0
MIR22	0	0
MIR221	0	0
MIR222	0	0
MIR222HG	0	0
MIR223	0	0
MIR224	0	0
MIR2276	0	0
MIR2277	0	0
MIR2278	0	0
MIR22HG	0	0
MIR2355	0	0
MIR2392	0	0
MIR23A	0	0
MIR23B	0	0
MIR23C	0	0
MIR24-2	0	0
MIR2467	0	0
MIR25	0	0
MIR2681	0	0
MIR2682	0	0
MIR26A1	0	0
MIR26A2	0	0
MIR26B	0	0
MIR27A	0	0
MIR27B	0	0
MIR28	0	0
MIR2909	0	0
MIR296	0	0
MIR297	0	0
MIR298	0	0
MIR299	0	0
MIR29A	0	0
MIR29B1	0	0
MIR29B2	0	0
MIR29C	0	0
MIR300	0	0
MIR301A	0	0
MIR301B	0	0
MIR302A	0	0
MIR302B	0	0
MIR302C	0	0
MIR302D	0	0
MIR302E	0	0
MIR3064	155.913	418.441
MIR3074	0	0
MIR30A	0	0
MIR30B	0	0
MIR30C1	0	0
MIR30C2	0	0
MIR30D	0	0
MIR30E	0	0
MIR31	0	0
MIR3115	0	0
MIR3116-2	0	0
MIR3118-1	0	0
MIR3118-2	0	0
MIR3118-3	0	0
MIR3118-4	0	0
MIR3119-1	0	0
MIR3121	0	0
MIR3122	0	0
MIR3123	0	0
MIR3124	0	0
MIR3125	0	0
MIR3126	0	0
MIR3128	0	0
MIR3129	0	0
MIR3130-1	0	0
MIR3131	0	0
MIR3132	0	0
MIR3133	0	0
MIR3134	0	0
MIR3135A	0	0
MIR3135B	0	0
MIR3136	0	0
MIR3137	0	0
MIR3138	0	0
MIR3139	0	0
MIR3140	0	0
MIR3141	0	0
MIR3142	0	0
MIR3142HG	0	0
MIR3143	0	0
MIR3144	0	0
MIR3145	0	0
MIR3146	0	0
MIR3147	0	0
MIR3148	0	0
MIR3150B	0	0
MIR3151	0	0
MIR3152	0	0
MIR3153	0	0
MIR3155A	0	0
MIR3156-1	0	0
MIR3156-2	0	0
MIR3156-3	0	0
MIR3157	0	0
MIR3158-2	0	0
MIR3159	0	0
MIR3160-2	0	0
MIR3161	0	0
MIR3162	0	0
MIR3163	0	0
MIR3164	0	0
MIR3165	0	0
MIR3166	0	0
MIR3167	0	0
MIR3168	0	0
MIR3169	0	0
MIR3170	0	0
MIR3171	0	0
MIR3173	0	0
MIR3174	0	0
MIR3175	0	0
MIR3176	0	0
MIR3177	0	0
MIR3178	0	0
MIR3179-1	0	0
MIR3179-2	0	0
MIR3179-3	0	0
MIR3179-4	0	0
MIR3180-1	0	0
MIR3180-2	0	0
MIR3180-3	0	0
MIR3180-4	0	0
MIR3180-5	0	0
MIR3181	0	0
MIR3182	0	0
MIR3183	0	0
MIR3184	0	0
MIR3185	0	0
MIR3186	0	0
MIR3187	0	0
MIR3188	0	0
MIR3189	0	0
MIR3190	0	0
MIR3193	0	0
MIR3194	0	0
MIR3195	0	0
MIR3196	0	0
MIR3197	0	0
MIR3198-1	0	0
MIR3198-2	0	0
MIR3199-1	0	0
MIR31HG	0	0
MIR32	0	0
MIR3201	0	0
MIR3202-2	0	0
MIR320A	0	0
MIR320B1	0	0
MIR320B2	0	0
MIR320C1	0	0
MIR320C2	0	0
MIR320D1	0	0
MIR320D2	0	0
MIR320E	0	0
MIR323A	0	0
MIR323B	0	0
MIR324	211.557	0
MIR325	0	0
MIR325HG	0	0
MIR326	0	0
MIR328	0	0
MIR329-1	0	0
MIR329-2	0	0
MIR330	0	0
MIR331	0	0
MIR335	0	0
MIR337	0	0
MIR339	0	0
MIR33A	0	0
MIR33B	0	0
MIR340	0	0
MIR342	0	0
MIR345	0	0
MIR346	0	0
MIR34A	0	0
MIR34AHG	0	0
MIR34B	0	0
MIR34C	0	0
MIR3609	0	0
MIR361	0	0
MIR3610	0	0
MIR3611	0	0
MIR3612	0	0
MIR3613	0	0
MIR3614	0	0
MIR3615	0	0
MIR3616	0	0
MIR3617	0	0
MIR3618	0	0
MIR3619	0	0
MIR362	0	0
MIR3620	0	0
MIR3621	0	0
MIR3622B	0	0
MIR363	0	0
MIR3646	0	0
MIR3648-1	0	0
MIR3648-2	0	0
MIR3649	0	0
MIR3650	0	0
MIR3651	0	0
MIR3652	103.232	0
MIR3653	0	0
MIR3655	235.258	488.512
MIR3656	0	0
MIR3657	0	0
MIR3659	0	0
MIR365A	0	0
MIR365B	0	0
MIR3660	0	0
MIR3661	0	0
MIR3663	0	0
MIR3663HG	0	0
MIR3664	0	0
MIR3665	0	0
MIR3666	0	0
MIR3667	0	0
MIR3668	0	0
MIR367	0	0
MIR3670-1	0	0
MIR3670-2	0	0
MIR3670-3	0	0
MIR3670-4	0	0
MIR3671	252.312	491.682
MIR3672	0	0
MIR3675	0	0
MIR3677	0	0
MIR3678	0	0
MIR3679	0	0
MIR3680-1	0	0
MIR3680-2	0	0
MIR3681	0	0
MIR3681HG	0	0
MIR3682	259.139	0
MIR3683	0	0
MIR3684	0	0
MIR3685	0	0
MIR3686	0	0
MIR3687-1	2.40287	0
MIR3687-2	2.40287	0
MIR3688-2	0	0
MIR3689A	0	0
MIR3689B	0	0
MIR3689C	0	0
MIR3689D1	0	0
MIR3689D2	0	0
MIR3689E	0	0
MIR3689F	0	0
MIR369	0	0
MIR3690	0	0
MIR3691	0	0
MIR3692	0	0
MIR370	0	0
MIR3713	0	0
MIR3714	0	0
MIR371A	0	0
MIR372	0	0
MIR373	0	0
MIR374A	0	0
MIR374B	211.557	0
MIR375	0	0
MIR376A1	0	0
MIR376B	0	0
MIR376C	0	0
MIR377	0	0
MIR378A	0	0
MIR378C	0	0
MIR378D1	0	0
MIR378D2	0	0
MIR378E	0	0
MIR378F	0	0
MIR378G	0	0
MIR378H	0	0
MIR378I	0	0
MIR378J	0	0
MIR379	0	0
MIR381	0	0
MIR381HG	0	0
MIR382	0	0
MIR383	0	0
MIR3907	0	0
MIR3908	0	0
MIR3909	0	0
MIR3910-1	0	0
MIR3911	0	0
MIR3912	0	0
MIR3913-2	0	0
MIR3914-2	0	0
MIR3915	0	0
MIR3916	0	0
MIR3917	0	0
MIR3918	0	0
MIR3919	0	0
MIR3920	0	0
MIR3921	0	0
MIR3922	0	0
MIR3923	0	0
MIR3924	0	0
MIR3925	0	0
MIR3926-2	0	0
MIR3927	0	0
MIR3928	0	0
MIR3929	0	0
MIR3934	0	0
MIR3935	0	0
MIR3936	0	0
MIR3937	0	0
MIR3938	0	0
MIR3939	0	0
MIR3940	0	0
MIR3941	0	0
MIR3942	0	0
MIR3943	0	0
MIR3944	0	0
MIR3945	0	0
MIR3945HG	0	0
MIR3960	0	0
MIR3972	0	0
MIR3973	0	0
MIR3976	0	0
MIR3976HG	0	0
MIR3978	0	0
MIR409	0	0
MIR410	0	0
MIR411	0	0
MIR412	0	0
MIR421	211.557	412.263
MIR422A	0	0
MIR423	0	0
MIR424	0	0
MIR425	0	0
MIR4252	0	0
MIR4253	0	0
MIR4254	0	0
MIR4255	0	0
MIR4257	0	0
MIR4258	0	0
MIR4259	0	0
MIR4260	0	0
MIR4261	0	0
MIR4262	0	0
MIR4263	0	0
MIR4264	0	0
MIR4265	0	0
MIR4266	0	0
MIR4267	0	0
MIR4268	0	0
MIR4269	0	0
MIR4270	0	0
MIR4271	0	0
MIR4273	0	0
MIR4274	0	0
MIR4276	0	0
MIR4277	0	0
MIR4279	0	0
MIR4280	0	0
MIR4281	0	0
MIR4282	0	0
MIR4283-1	0	0
MIR4283-2	0	0
MIR4284	0	0
MIR4285	0	0
MIR4286	0	0
MIR4287	0	0
MIR4288	0	0
MIR4289	0	0
MIR429	0	0
MIR4290	0	0
MIR4290HG	0	0
MIR4291	0	0
MIR4292	0	0
MIR4293	0	0
MIR4294	0	0
MIR4295	0	0
MIR4296	0	0
MIR4297	0	0
MIR4298	0	0
MIR4299	0	0
MIR4300	0	0
MIR4300HG	1.62127	0
MIR4301	0	0
MIR4303	0	0
MIR4304	0	0
MIR4305	0	0
MIR4306	0	0
MIR4307	0	0
MIR4307HG	0	0
MIR4308	0	0
MIR4309	0	0
MIR431	0	0
MIR4310	0	0
MIR4311	0	0
MIR4312	0	0
MIR4313	0	0
MIR4314	0	0
MIR4316	0	0
MIR4318	0	0
MIR4319	0	0
MIR432	0	0
MIR4321	0	0
MIR4322	0	0
MIR4323	0	0
MIR4324	0	0
MIR4325	0	0
MIR4326	0	0
MIR4327	0	0
MIR4329	0	0
MIR433	0	0
MIR4330	0	0
MIR4417	0	0
MIR4418	0	0
MIR4419A	0	0
MIR4419B	0	0
MIR4420	0	0
MIR4421	0	0
MIR4422	0	0
MIR4423	0	0
MIR4424	0	0
MIR4425	0	0
MIR4427	0	0
MIR4428	0	0
MIR4429	0	0
MIR4431	0	0
MIR4432	0	0
MIR4432HG	0	0
MIR4433B	0	0
MIR4435-1	0	0
MIR4435-2	0	0
MIR4435-2HG	6.6501	5.45381
MIR4436A	0	0
MIR4436B1	0	0
MIR4436B2	0	0
MIR4437	0	0
MIR4438	0	0
MIR4439	0	0
MIR4440	0	0
MIR4441	0	0
MIR4442	0	0
MIR4443	0	0
MIR4444-1	0	0
MIR4444-2	0	0
MIR4445	0	0
MIR4446	0	0
MIR4447	0	0
MIR4448	0	0
MIR4449	0	0
MIR4450	0	0
MIR4452	0	0
MIR4453	0	0
MIR4455	0	0
MIR4456	0	0
MIR4457	0	0
MIR4458	0	0
MIR4458HG	0	0
MIR4459	0	0
MIR4460	0	0
MIR4461	0	0
MIR4462	0	0
MIR4463	0	0
MIR4464	0	0
MIR4465	0	0
MIR4466	0	0
MIR4467	0	0
MIR4468	0	0
MIR4469	0	0
MIR4470	0	0
MIR4471	0	0
MIR4472-1	0	0
MIR4472-2	0	0
MIR4473	0	0
MIR4474	0	0
MIR4475	0	0
MIR4476	0	0
MIR4477A	0	0
MIR4477B	0	0
MIR4478	0	0
MIR4479	0	0
MIR448	0	0
MIR4480	0	0
MIR4482	0	0
MIR4484	0	0
MIR4486	0	0
MIR4487	0	0
MIR4488	0	0
MIR4489	0	0
MIR4490	0	0
MIR4491	0	0
MIR4492	0	0
MIR4493	0	0
MIR4494	0	0
MIR4495	0	0
MIR4497	0	0
MIR4498	0	0
MIR4499	0	0
MIR449A	0	0
MIR449B	0	0
MIR449C	0	0
MIR4500	0	0
MIR4500HG	0	0
MIR4502	0	0
MIR4503	0	0
MIR4504	0	0
MIR4505	0	0
MIR4506	0	0
MIR4508	0	0
MIR4509-1	0	0
MIR4509-2	0	0
MIR4509-3	0	0
MIR450A1	0	0
MIR450A2	0	0
MIR450B	0	0
MIR4511	0	0
MIR4512	0	0
MIR4513	0	0
MIR4514	0	0
MIR4515	0	0
MIR4516	0	0
MIR4517	0	0
MIR4518	0	0
MIR4519	0	0
MIR451A	0	0
MIR452	0	0
MIR4520-1	0	0
MIR4522	0	0
MIR4523	0	0
MIR4524B	0	0
MIR4525	0	0
MIR4526	0	0
MIR4527	0	0
MIR4528	0	0
MIR4529	0	0
MIR4530	0	0
MIR4532	0	0
MIR4533	0	0
MIR4534	0	0
MIR4535	0	0
MIR4537	0	0
MIR4538	0	0
MIR4539	0	0
MIR454	0	0
MIR4540	0	0
MIR455	0	0
MIR4632	0	0
MIR4633	0	0
MIR4634	0	0
MIR4635	0	0
MIR4636	0	0
MIR4637	0	0
MIR4638	0	0
MIR4639	0	0
MIR4640	0	0
MIR4641	0	0
MIR4642	0	0
MIR4643	0	0
MIR4644	0	0
MIR4645	0	0
MIR4646	0	0
MIR4647	0	0
MIR4648	0	0
MIR4649	0	0
MIR4650-1	0	0
MIR4650-2	0	0
MIR4651	0	0
MIR4652	0	0
MIR4653	0	0
MIR4654	0	0
MIR4655	0	0
MIR4656	0	0
MIR4657	0	0
MIR4658	0	0
MIR4659B	0	0
MIR466	0	0
MIR4660	0	0
MIR4661	0	0
MIR4662A	0	0
MIR4663	0	0
MIR4664	0	0
MIR4665	0	0
MIR4666A	0	0
MIR4666B	0	0
MIR4668	0	0
MIR4669	0	0
MIR4670	0	0
MIR4671	0	0
MIR4672	0	0
MIR4673	0	0
