feature	sample	value
B_cells_memory	TCGA-UT-A97Y	0
B_cells_memory	TCGA-UU-A93S	0
B_cells_memory	TCGA-UY-A78K	0.170430769349632
B_cells_memory	TCGA-UY-A78L	0.0106213344318602
B_cells_memory	TCGA-UY-A78M	0
B_cells_memory	TCGA-UY-A78N	0.0752600704038201
B_cells_memory	TCGA-UY-A78O	0.0069048995732704
B_cells_memory	TCGA-UY-A78P	0.0338750783473684
B_cells_memory	TCGA-UY-A8OB	0.00618442950463495
B_cells_memory	TCGA-UY-A8OC	0.0370006423708044
B_cells_memory	TCGA-UY-A8OD	0.0398333563189671
B_cells_memory	TCGA-UY-A9PA	0
B_cells_memory	TCGA-UY-A9PB	0
B_cells_memory	TCGA-UY-A9PD	0
B_cells_memory	TCGA-UY-A9PE	0.147889183932581
B_cells_memory	TCGA-UY-A9PF	0
B_cells_memory	TCGA-UY-A9PH	0
B_cells_memory	TCGA-UZ-A9PJ	0.0551066988466125
B_cells_memory	TCGA-UZ-A9PK	0.0153177757171176
B_cells_memory	TCGA-UZ-A9PL	0.0513382934589561
B_cells_memory	TCGA-UZ-A9PM	0.0178429248882151
B_cells_memory	TCGA-UZ-A9PN	0
B_cells_memory	TCGA-UZ-A9PO	0.0349367256142474
B_cells_memory	TCGA-UZ-A9PP	0.028004926645994
B_cells_memory	TCGA-UZ-A9PQ	0.0948294324066949
B_cells_memory	TCGA-UZ-A9PR	0.00945343365661563
B_cells_memory	TCGA-UZ-A9PS	0.0471113856057559
B_cells_memory	TCGA-UZ-A9PU	0.0146217867101151
B_cells_memory	TCGA-UZ-A9PV	0.0341708935209366
B_cells_memory	TCGA-UZ-A9PX	0.051375021277977
B_cells_memory	TCGA-UZ-A9PZ	0.0202844456652099
B_cells_memory	TCGA-UZ-A9Q0	0.00140339222546755
B_cells_memory	TCGA-UZ-A9Q1	0
B_cells_memory	TCGA-V1-A8MF	0.0390092376639293
B_cells_memory	TCGA-V1-A8MG	0
B_cells_memory	TCGA-V1-A8MJ	0.0457058248004531
B_cells_memory	TCGA-V1-A8ML	0
B_cells_memory	TCGA-V1-A8MU	0
B_cells_memory	TCGA-V1-A8WL	0
B_cells_memory	TCGA-V1-A8WN	0.0065228167956817
B_cells_memory	TCGA-V1-A8WS	0.00931127433161558
B_cells_memory	TCGA-V1-A8WV	0
B_cells_memory	TCGA-V1-A8WW	0
B_cells_memory	TCGA-V1-A8X3	0.0306499594416717
B_cells_memory	TCGA-V1-A9O5	0
B_cells_memory	TCGA-V1-A9O7	0
B_cells_memory	TCGA-V1-A9O9	0.107313426231348
B_cells_memory	TCGA-V1-A9OA	0.0461426150956706
B_cells_memory	TCGA-V1-A9OF	0
B_cells_memory	TCGA-V1-A9OH	0.00680173881368739
B_cells_memory	TCGA-V1-A9OL	0
B_cells_memory	TCGA-V1-A9OQ	0
B_cells_memory	TCGA-V1-A9OX	0
B_cells_memory	TCGA-V1-A9OY	0
B_cells_memory	TCGA-V1-A9Z7	5.90045727380846e-4
B_cells_memory	TCGA-V1-A9Z8	0
B_cells_memory	TCGA-V1-A9Z9	0.0169238056982426
B_cells_memory	TCGA-V1-A9ZG	0
B_cells_memory	TCGA-V1-A9ZI	0.0668105524706462
B_cells_memory	TCGA-V1-A9ZK	0.00984960751819184
B_cells_memory	TCGA-V1-A9ZR	0.0606402819748535
B_cells_memory	TCGA-V3-A9ZX	0.015510198556438
B_cells_memory	TCGA-V3-A9ZY	0.0343353870084978
B_cells_memory	TCGA-V4-A9E5	0.0352866931475633
B_cells_memory	TCGA-V4-A9E7	0
B_cells_memory	TCGA-V4-A9E8	0.0726817564558156
B_cells_memory	TCGA-V4-A9E9	0.064883339841311
B_cells_memory	TCGA-V4-A9EA	0.00141179613651965
B_cells_memory	TCGA-V4-A9EC	0.090975049488638
B_cells_memory	TCGA-V4-A9ED	0.0355150561466883
B_cells_memory	TCGA-V4-A9EE	0
B_cells_memory	TCGA-V4-A9EF	0.0358272441563845
B_cells_memory	TCGA-V4-A9EH	0.0642080451614775
B_cells_memory	TCGA-V4-A9EI	0.0581354735950563
B_cells_memory	TCGA-V4-A9EJ	0.032110879895266
B_cells_memory	TCGA-V4-A9EK	0
B_cells_memory	TCGA-V4-A9EL	0
B_cells_memory	TCGA-V4-A9EM	0.0896362963267566
B_cells_memory	TCGA-V4-A9EO	0.0176046052303551
B_cells_memory	TCGA-V4-A9EQ	0.028938579002749
B_cells_memory	TCGA-V4-A9ES	0
B_cells_memory	TCGA-V4-A9ET	0.104168102613774
B_cells_memory	TCGA-V4-A9EU	0.0212279347086847
B_cells_memory	TCGA-V4-A9EV	0.0132993684961299
B_cells_memory	TCGA-V4-A9EW	0.152483944705493
B_cells_memory	TCGA-V4-A9EX	0.126261592539147
B_cells_memory	TCGA-V4-A9EY	0.0325066799058961
B_cells_memory	TCGA-V4-A9EZ	0.0591784357259628
B_cells_memory	TCGA-V4-A9F0	0.0703579728916495
B_cells_memory	TCGA-V4-A9F1	0.00576249666253965
B_cells_memory	TCGA-V4-A9F2	0.00306799488252653
B_cells_memory	TCGA-V4-A9F3	0
B_cells_memory	TCGA-V4-A9F4	0.0618622403498933
B_cells_memory	TCGA-V4-A9F5	0.0276591383587489
B_cells_memory	TCGA-V4-A9F7	0.149684752148792
B_cells_memory	TCGA-V4-A9F8	0.0167030900177542
B_cells_memory	TCGA-V5-A7RB	0
B_cells_memory	TCGA-V5-A7RC	0
B_cells_memory	TCGA-V5-A7RE	4.61267229066634e-5
B_cells_memory	TCGA-V5-AASV	0.0490576555109301
B_cells_memory	TCGA-V5-AASW	0
B_cells_memory	TCGA-V5-AASX	0
B_cells_memory	TCGA-V7-A7HQ	0.0508439491007609
B_cells_memory	TCGA-V9-A7HT	0.0294200737516474
B_cells_memory	TCGA-VB-A8QN	0.537656457732086
B_cells_memory	TCGA-VD-A8K7	0.149570718174326
B_cells_memory	TCGA-VD-A8K8	0
B_cells_memory	TCGA-VD-A8K9	0.0792002723021415
B_cells_memory	TCGA-VD-A8KA	0.0701890089327005
B_cells_memory	TCGA-VD-A8KB	0
B_cells_memory	TCGA-VD-A8KD	0.0163753474827661
B_cells_memory	TCGA-VD-A8KE	0.0404452371435306
B_cells_memory	TCGA-VD-A8KF	0.0600883473417089
B_cells_memory	TCGA-VD-A8KG	0
B_cells_memory	TCGA-VD-A8KH	0.0206406705163907
B_cells_memory	TCGA-VD-A8KI	0.0309549307743688
B_cells_memory	TCGA-VD-A8KJ	0.107595955364405
B_cells_memory	TCGA-VD-A8KK	0.14731815585446
B_cells_memory	TCGA-VD-A8KL	0.110774112897627
B_cells_memory	TCGA-VD-A8KM	0.106123316451946
B_cells_memory	TCGA-VD-A8KN	0
B_cells_memory	TCGA-VD-A8KO	0.128444894758377
B_cells_memory	TCGA-VD-AA8M	0.0175068981696866
B_cells_memory	TCGA-VD-AA8N	0.0305618036674972
B_cells_memory	TCGA-VD-AA8O	0.0754858931324584
B_cells_memory	TCGA-VD-AA8P	0.0105506779552417
B_cells_memory	TCGA-VD-AA8Q	0.0459150522557284
B_cells_memory	TCGA-VD-AA8R	0
B_cells_memory	TCGA-VD-AA8S	0.0357388153052971
B_cells_memory	TCGA-VD-AA8T	0.0649325870468941
B_cells_memory	TCGA-VF-A8A8	0
B_cells_memory	TCGA-VF-A8A9	0.113189359358397
B_cells_memory	TCGA-VF-A8AA	0
B_cells_memory	TCGA-VF-A8AB	0.0158830206676377
B_cells_memory	TCGA-VF-A8AC	0
B_cells_memory	TCGA-VF-A8AD	0
B_cells_memory	TCGA-VF-A8AE	0.110255509447924
B_cells_memory	TCGA-VG-A8LO	0.16739642528919
B_cells_memory	TCGA-VM-A8C8	0.00408562997755839
B_cells_memory	TCGA-VM-A8C9	0.0203018621461237
B_cells_memory	TCGA-VM-A8CA	0.0516801179975947
B_cells_memory	TCGA-VM-A8CB	0.0630896992156821
B_cells_memory	TCGA-VM-A8CD	0
B_cells_memory	TCGA-VM-A8CE	0.0138319954298429
B_cells_memory	TCGA-VM-A8CF	0.0724559474945733
B_cells_memory	TCGA-VM-A8CH	0
B_cells_memory	TCGA-VN-A88I	0.0618300065818962
B_cells_memory	TCGA-VN-A88K	0.0195136353336288
B_cells_memory	TCGA-VN-A88L	0.038846842280546
B_cells_memory	TCGA-VN-A88N	0
B_cells_memory	TCGA-VN-A88O	0.0248320952694455
B_cells_memory	TCGA-VN-A88P	0
B_cells_memory	TCGA-VN-A88Q	0.0996882903567923
B_cells_memory	TCGA-VN-A88R	0
B_cells_memory	TCGA-VN-A943	0.0563459228185135
B_cells_memory	TCGA-VP-A872	0
B_cells_memory	TCGA-VP-A875	0.208914785954604
B_cells_memory	TCGA-VP-A876	0.00659126230751304
B_cells_memory	TCGA-VP-A878	0
B_cells_memory	TCGA-VP-A879	0
B_cells_memory	TCGA-VP-A87B	0.00143361282245843
B_cells_memory	TCGA-VP-A87C	0
B_cells_memory	TCGA-VP-A87D	0
B_cells_memory	TCGA-VP-A87E	0
B_cells_memory	TCGA-VP-A87H	0
B_cells_memory	TCGA-VP-A87J	0
B_cells_memory	TCGA-VP-A87K	0.0352505620039329
B_cells_memory	TCGA-VP-AA1N	0
B_cells_memory	TCGA-VQ-A8DT	0.0557516631963094
B_cells_memory	TCGA-VQ-A8DU	0.0634486520900553
B_cells_memory	TCGA-VQ-A8DV	0.107630188516911
B_cells_memory	TCGA-VQ-A8DZ	0.00320367657380184
B_cells_memory	TCGA-VQ-A8E0	0
B_cells_memory	TCGA-VQ-A8E2	0
B_cells_memory	TCGA-VQ-A8E3	0
B_cells_memory	TCGA-VQ-A8E7	0
B_cells_memory	TCGA-VQ-A8P2	0
B_cells_memory	TCGA-VQ-A8P3	0
B_cells_memory	TCGA-VQ-A8P5	0
B_cells_memory	TCGA-VQ-A8P8	0.232532737866864
B_cells_memory	TCGA-VQ-A8PB	0
B_cells_memory	TCGA-VQ-A8PC	0.117603180788044
B_cells_memory	TCGA-VQ-A8PD	0.183038092493118
B_cells_memory	TCGA-VQ-A8PE	0.102210265686902
B_cells_memory	TCGA-VQ-A8PF	0
B_cells_memory	TCGA-VQ-A8PH	0.0781751741283303
B_cells_memory	TCGA-VQ-A8PJ	0.0354436915512205
B_cells_memory	TCGA-VQ-A8PK	0
B_cells_memory	TCGA-VQ-A8PM	0.0936817985800927
B_cells_memory	TCGA-VQ-A8PO	0.0334595376190299
B_cells_memory	TCGA-VQ-A8PP	0.00912957822610133
B_cells_memory	TCGA-VQ-A8PQ	0.162055077147765
B_cells_memory	TCGA-VQ-A8PU	0
B_cells_memory	TCGA-VQ-A8PX	0
B_cells_memory	TCGA-VQ-A91A	0
B_cells_memory	TCGA-VQ-A91D	0
B_cells_memory	TCGA-VQ-A91K	0
B_cells_memory	TCGA-VQ-A91N	0
B_cells_memory	TCGA-VQ-A91Q	0
B_cells_memory	TCGA-VQ-A91S	0
B_cells_memory	TCGA-VQ-A91U	0.0174933991899098
B_cells_memory	TCGA-VQ-A91V	0
B_cells_memory	TCGA-VQ-A91W	0
B_cells_memory	TCGA-VQ-A91X	0.024057801389424
B_cells_memory	TCGA-VQ-A91Y	0.0535449425258509
B_cells_memory	TCGA-VQ-A91Z	0
B_cells_memory	TCGA-VQ-A922	0
B_cells_memory	TCGA-VQ-A923	0.0116103815706767
B_cells_memory	TCGA-VQ-A924	0
B_cells_memory	TCGA-VQ-A925	0
B_cells_memory	TCGA-VQ-A927	0
B_cells_memory	TCGA-VQ-A928	0
B_cells_memory	TCGA-VQ-A92D	0.0801994147753492
B_cells_memory	TCGA-VQ-A94O	0
B_cells_memory	TCGA-VQ-A94P	0
B_cells_memory	TCGA-VQ-A94R	0.00541152606074223
B_cells_memory	TCGA-VQ-A94T	0
B_cells_memory	TCGA-VQ-A94U	0.0479041231979631
B_cells_memory	TCGA-VQ-AA64	0.0257790112870059
B_cells_memory	TCGA-VQ-AA68	0
B_cells_memory	TCGA-VQ-AA69	0
B_cells_memory	TCGA-VQ-AA6A	0.0148484188984228
B_cells_memory	TCGA-VQ-AA6B	0
B_cells_memory	TCGA-VQ-AA6D	0
B_cells_memory	TCGA-VQ-AA6F	0.168425732725785
B_cells_memory	TCGA-VQ-AA6G	0
B_cells_memory	TCGA-VQ-AA6I	0
B_cells_memory	TCGA-VQ-AA6J	0
B_cells_memory	TCGA-VQ-AA6K	0
B_cells_memory	TCGA-VR-A8EO	0
B_cells_memory	TCGA-VR-A8EP	0.055768877928102
B_cells_memory	TCGA-VR-A8EQ	0.00973828900246849
B_cells_memory	TCGA-VR-A8ER	0
B_cells_memory	TCGA-VR-A8ET	0.0382180416577593
B_cells_memory	TCGA-VR-A8EU	0
B_cells_memory	TCGA-VR-A8EW	0.0780526934066494
B_cells_memory	TCGA-VR-A8EX	0.0627895363260663
B_cells_memory	TCGA-VR-A8EY	0.0180110610783784
B_cells_memory	TCGA-VR-A8EZ	0
B_cells_memory	TCGA-VR-A8Q7	0
B_cells_memory	TCGA-VR-AA4D	0.119857285661718
B_cells_memory	TCGA-VR-AA4G	0.0719746020787689
B_cells_memory	TCGA-VR-AA7B	0.00183502501414981
B_cells_memory	TCGA-VR-AA7D	0.00428665238126368
B_cells_memory	TCGA-VR-AA7I	0
B_cells_memory	TCGA-VS-A8EB	0.0363642053538345
B_cells_memory	TCGA-VS-A8EC	0.158365679907202
B_cells_memory	TCGA-VS-A8EG	0.0242308480630854
B_cells_memory	TCGA-VS-A8EH	0.0490873195451593
B_cells_memory	TCGA-VS-A8EI	0.0141996867028785
B_cells_memory	TCGA-VS-A8EJ	0.0186387205115327
B_cells_memory	TCGA-VS-A8EK	0.0312697938239458
B_cells_memory	TCGA-VS-A8EL	0
B_cells_memory	TCGA-VS-A8Q8	0
B_cells_memory	TCGA-VS-A8Q9	0.0707341880237518
B_cells_memory	TCGA-VS-A8QA	0
B_cells_memory	TCGA-VS-A8QC	0.0353465964603097
B_cells_memory	TCGA-VS-A8QF	0.0545708917629591
B_cells_memory	TCGA-VS-A8QH	0.060502553068081
B_cells_memory	TCGA-VS-A8QM	0.0262487116613488
B_cells_memory	TCGA-VS-A94W	0.00667388506337356
B_cells_memory	TCGA-VS-A94X	0.00727066528179559
B_cells_memory	TCGA-VS-A94Y	0
B_cells_memory	TCGA-VS-A94Z	0.00661643085290834
B_cells_memory	TCGA-VS-A950	0.030831447420097
B_cells_memory	TCGA-VS-A952	0.0170369699441489
B_cells_memory	TCGA-VS-A953	0
B_cells_memory	TCGA-VS-A954	0.094399408441276
B_cells_memory	TCGA-VS-A957	0.0409649003157834
B_cells_memory	TCGA-VS-A958	0
B_cells_memory	TCGA-VS-A959	0.0530814293792454
B_cells_memory	TCGA-VS-A9U5	0.0757044991940523
B_cells_memory	TCGA-VS-A9U6	0.0126777895231014
B_cells_memory	TCGA-VS-A9U7	0
B_cells_memory	TCGA-VS-A9UB	0
B_cells_memory	TCGA-VS-A9UC	0
B_cells_memory	TCGA-VS-A9UD	0
B_cells_memory	TCGA-VS-A9UH	0
B_cells_memory	TCGA-VS-A9UI	0
B_cells_memory	TCGA-VS-A9UJ	0.0511601155812727
B_cells_memory	TCGA-VS-A9UL	0.0334123528778538
B_cells_memory	TCGA-VS-A9UM	0.00669166008648109
B_cells_memory	TCGA-VS-A9UO	0
B_cells_memory	TCGA-VS-A9UP	0
B_cells_memory	TCGA-VS-A9UQ	0
B_cells_memory	TCGA-VS-A9UR	0.00804651521201494
B_cells_memory	TCGA-VS-A9UT	0
B_cells_memory	TCGA-VS-A9UU	0.00863908777875551
B_cells_memory	TCGA-VS-A9UV	0
B_cells_memory	TCGA-VS-A9UY	0
B_cells_memory	TCGA-VS-A9UZ	0
B_cells_memory	TCGA-VS-A9V0	0.0244167704711575
B_cells_memory	TCGA-VS-A9V1	0.0399460745851428
B_cells_memory	TCGA-VS-A9V2	0.0303706327347395
B_cells_memory	TCGA-VS-A9V3	0
B_cells_memory	TCGA-VS-A9V4	0.00758272664110689
B_cells_memory	TCGA-VS-A9V5	0
B_cells_memory	TCGA-VS-AA62	0.00686629939876195
B_cells_memory	TCGA-VT-A80G	0
B_cells_memory	TCGA-VT-A80J	0
B_cells_memory	TCGA-VT-AB3D	0
B_cells_memory	TCGA-VV-A829	0.0694652551979027
B_cells_memory	TCGA-VV-A86M	0.0234026206582909
B_cells_memory	TCGA-VW-A7QS	0.00145418132144036
B_cells_memory	TCGA-VW-A8FI	0.00280497903029145
B_cells_memory	TCGA-W2-A7H5	0.0342961999102031
B_cells_memory	TCGA-W2-A7H7	0.0168132991664264
B_cells_memory	TCGA-W2-A7HA	0.00912373033406308
B_cells_memory	TCGA-W2-A7HB	0
B_cells_memory	TCGA-W2-A7HC	0
B_cells_memory	TCGA-W2-A7HD	0.0187155302789041
B_cells_memory	TCGA-W2-A7HE	0
B_cells_memory	TCGA-W2-A7HF	0.0376960356924814
B_cells_memory	TCGA-W2-A7HH	0.0301344572875441
B_cells_memory	TCGA-W2-A7UY	0
B_cells_memory	TCGA-W3-A824	0.00772775759330893
B_cells_memory	TCGA-W3-A825	0
B_cells_memory	TCGA-W3-A828	0
B_cells_memory	TCGA-W3-AA1O	0.00426580104024773
B_cells_memory	TCGA-W3-AA1Q	0.0119943551617546
B_cells_memory	TCGA-W3-AA1R	0.0366623243118626
B_cells_memory	TCGA-W3-AA1V	0
B_cells_memory	TCGA-W3-AA1W	0
B_cells_memory	TCGA-W3-AA21	0.0104820537373549
B_cells_memory	TCGA-W4-A7U2	0
B_cells_memory	TCGA-W4-A7U3	0.00752729738242296
B_cells_memory	TCGA-W4-A7U4	0
B_cells_memory	TCGA-W5-AA2G	0
B_cells_memory	TCGA-W5-AA2H	0.314554146479406
B_cells_memory	TCGA-W5-AA2I	0
B_cells_memory	TCGA-W5-AA2O	0.143622482669391
B_cells_memory	TCGA-W5-AA2Q	0.0946871113105767
B_cells_memory	TCGA-W5-AA2R	0.00181932839829342
B_cells_memory	TCGA-W5-AA2T	0.0330383868049798
B_cells_memory	TCGA-W5-AA2U	0
B_cells_memory	TCGA-W5-AA2W	0.0342671280918805
B_cells_memory	TCGA-W5-AA2X	0.0486939250400516
B_cells_memory	TCGA-W5-AA2Z	0.0207488872882963
B_cells_memory	TCGA-W5-AA30	0
B_cells_memory	TCGA-W5-AA31	0.0707261004536206
B_cells_memory	TCGA-W5-AA33	0
B_cells_memory	TCGA-W5-AA34	0.0253078017276388
B_cells_memory	TCGA-W5-AA36	0.0314558053550613
B_cells_memory	TCGA-W5-AA38	0.00629282641540632
B_cells_memory	TCGA-W5-AA39	0
B_cells_memory	TCGA-W6-AA0S	0.0220283526970891
B_cells_memory	TCGA-W8-A86G	0.0389721806755117
B_cells_memory	TCGA-W9-A837	0.107551500982757
B_cells_memory	TCGA-WA-A7GZ	0.00628312283464644
B_cells_memory	TCGA-WA-A7H4	0
B_cells_memory	TCGA-WB-A80K	0
B_cells_memory	TCGA-WB-A80L	0.00669961681404604
B_cells_memory	TCGA-WB-A80M	0.0340885299696687
B_cells_memory	TCGA-WB-A80N	0
B_cells_memory	TCGA-WB-A80O	0
B_cells_memory	TCGA-WB-A80P	0.011304917316629
B_cells_memory	TCGA-WB-A80Q	0
B_cells_memory	TCGA-WB-A80V	0.0972066693926277
B_cells_memory	TCGA-WB-A80Y	0
B_cells_memory	TCGA-WB-A814	0
B_cells_memory	TCGA-WB-A815	0
B_cells_memory	TCGA-WB-A816	0
B_cells_memory	TCGA-WB-A817	0
B_cells_memory	TCGA-WB-A818	0
B_cells_memory	TCGA-WB-A819	0
B_cells_memory	TCGA-WB-A81A	0.0108753381916291
B_cells_memory	TCGA-WB-A81D	0.0313522507256026
B_cells_memory	TCGA-WB-A81E	0
B_cells_memory	TCGA-WB-A81F	0.0158295272382375
B_cells_memory	TCGA-WB-A81G	0
B_cells_memory	TCGA-WB-A81H	0
B_cells_memory	TCGA-WB-A81I	0
B_cells_memory	TCGA-WB-A81J	0.0244394943706386
B_cells_memory	TCGA-WB-A81K	0.0118968035560135
B_cells_memory	TCGA-WB-A81M	0
B_cells_memory	TCGA-WB-A81N	0
B_cells_memory	TCGA-WB-A81P	0.0304801203766069
B_cells_memory	TCGA-WB-A81Q	0
B_cells_memory	TCGA-WB-A81R	0.0193700504836988
B_cells_memory	TCGA-WB-A81S	0
B_cells_memory	TCGA-WB-A81T	0.0405942975433195
B_cells_memory	TCGA-WB-A81V	7.48616561650344e-4
B_cells_memory	TCGA-WB-A81W	0
B_cells_memory	TCGA-WB-A821	0
B_cells_memory	TCGA-WB-A822	0
B_cells_memory	TCGA-WC-A87T	0.0122410359469198
B_cells_memory	TCGA-WC-A87U	0.0382865869254692
B_cells_memory	TCGA-WC-A87W	0.134004423952937
B_cells_memory	TCGA-WC-A87Y	0
B_cells_memory	TCGA-WC-A880	0.0021259659372205
B_cells_memory	TCGA-WC-A881	0.0524984507158792
B_cells_memory	TCGA-WC-A882	0.0824052945314918
B_cells_memory	TCGA-WC-A883	0.0526739240254873
B_cells_memory	TCGA-WC-A884	0.0381683287858407
B_cells_memory	TCGA-WC-A885	0.0706029432477127
B_cells_memory	TCGA-WC-A888	0.0253006849087821
B_cells_memory	TCGA-WC-A88A	0
B_cells_memory	TCGA-WC-AA9A	0.0725112498083507
B_cells_memory	TCGA-WC-AA9E	0
B_cells_memory	TCGA-WD-A7RX	0
B_cells_memory	TCGA-WE-A8JZ	0.00613247509837268
B_cells_memory	TCGA-WE-A8K1	0.0108860947475441
B_cells_memory	TCGA-WE-A8K4	0.0971060163720533
B_cells_memory	TCGA-WE-A8K5	0.105445722748167
B_cells_memory	TCGA-WE-A8K6	0.00365075836618396
B_cells_memory	TCGA-WE-A8ZM	0.1632483008442
B_cells_memory	TCGA-WE-A8ZN	0.0387561535315618
B_cells_memory	TCGA-WE-A8ZO	0
B_cells_memory	TCGA-WE-A8ZQ	0.00304706140992694
B_cells_memory	TCGA-WE-A8ZR	0.0877791296491246
B_cells_memory	TCGA-WE-A8ZT	0.0431687314733906
B_cells_memory	TCGA-WE-A8ZX	0.0429519048527201
B_cells_memory	TCGA-WE-A8ZY	0.0769508696882355
B_cells_memory	TCGA-WE-AA9Y	0.0653994498089481
B_cells_memory	TCGA-WE-AAA0	0.0753987271171522
B_cells_memory	TCGA-WE-AAA3	0.0166928824873855
B_cells_memory	TCGA-WE-AAA4	0
B_cells_memory	TCGA-WH-A86K	0
B_cells_memory	TCGA-WJ-A86L	0.00843471742544464
B_cells_memory	TCGA-WK-A8XO	6.98565899693915e-4
B_cells_memory	TCGA-WK-A8XQ	0
B_cells_memory	TCGA-WK-A8XS	0.0265515084016434
B_cells_memory	TCGA-WK-A8XT	0.229481848082557
B_cells_memory	TCGA-WK-A8XX	0.00199767917481691
B_cells_memory	TCGA-WK-A8XY	0.0475035998734063
B_cells_memory	TCGA-WK-A8XZ	0.00252458998647685
B_cells_memory	TCGA-WK-A8Y0	0.0132094967890384
B_cells_memory	TCGA-WL-A834	0.0402234357952196
B_cells_memory	TCGA-WN-A9G9	0.0161274601960818
B_cells_memory	TCGA-WN-AB4C	0.0486997536038694
B_cells_memory	TCGA-WP-A9GB	0.0252697736649587
B_cells_memory	TCGA-WQ-A9G7	0.0814140855681463
B_cells_memory	TCGA-WQ-AB4B	0.0322577426256964
B_cells_memory	TCGA-WR-A838	0
B_cells_memory	TCGA-WS-AB45	0
B_cells_memory	TCGA-WT-AB41	0.0228705323371678
B_cells_memory	TCGA-WT-AB44	0.00772324106307088
B_cells_memory	TCGA-WW-A8ZI	0.097643072778377
B_cells_memory	TCGA-WX-AA44	0
B_cells_memory	TCGA-WX-AA46	0
B_cells_memory	TCGA-WX-AA47	0
B_cells_memory	TCGA-WY-A858	0
B_cells_memory	TCGA-WY-A859	0.0897765354114027
B_cells_memory	TCGA-WY-A85A	0.0344841027930064
B_cells_memory	TCGA-WY-A85B	0
B_cells_memory	TCGA-WY-A85C	0.0250928837938371
B_cells_memory	TCGA-WY-A85D	0.0240893970808678
B_cells_memory	TCGA-WY-A85E	0.088855859335203
B_cells_memory	TCGA-WZ-A7V3	0
B_cells_memory	TCGA-WZ-A7V4	0
B_cells_memory	TCGA-WZ-A7V5	0
B_cells_memory	TCGA-WZ-A8D5	0
B_cells_memory	TCGA-X2-A95T	0
B_cells_memory	TCGA-X3-A8G4	0
B_cells_memory	TCGA-X4-A8KS	0.0513096723832233
B_cells_memory	TCGA-X6-A7W8	0.00109707686646432
B_cells_memory	TCGA-X6-A7WA	0.0113537093418013
B_cells_memory	TCGA-X6-A7WB	0.0239452844065466
B_cells_memory	TCGA-X6-A7WC	0
B_cells_memory	TCGA-X6-A7WD	0.019962059865447
B_cells_memory	TCGA-X6-A8C2	0.00605011971812308
B_cells_memory	TCGA-X6-A8C3	0.0215253984073948
B_cells_memory	TCGA-X6-A8C4	0
B_cells_memory	TCGA-X6-A8C5	0
B_cells_memory	TCGA-X6-A8C7	0.0388059907342587
B_cells_memory	TCGA-X7-A8D6	0.0426871620833283
B_cells_memory	TCGA-X7-A8D7	0.0442770690645266
B_cells_memory	TCGA-X7-A8D8	0.0154343897840286
B_cells_memory	TCGA-X7-A8D9	0.022635712194321
B_cells_memory	TCGA-X7-A8DB	0.0301109075324043
B_cells_memory	TCGA-X7-A8DD	0.0685115769406795
B_cells_memory	TCGA-X7-A8DE	0
B_cells_memory	TCGA-X7-A8DF	0
B_cells_memory	TCGA-X7-A8DG	0.0185473153760046
B_cells_memory	TCGA-X7-A8DJ	0
B_cells_memory	TCGA-X7-A8M0	0.0354518423937773
B_cells_memory	TCGA-X7-A8M1	0.0686112724908119
B_cells_memory	TCGA-X7-A8M3	0.0334443070836451
B_cells_memory	TCGA-X7-A8M4	0.0111598310568414
B_cells_memory	TCGA-X7-A8M5	0.0218735721599935
B_cells_memory	TCGA-X7-A8M6	0.0490231693435632
B_cells_memory	TCGA-X7-A8M7	0.00323846674161739
B_cells_memory	TCGA-X7-A8M8	0.0480123075597632
B_cells_memory	TCGA-X8-AAAR	0
B_cells_memory	TCGA-X9-A971	0.00408404718596912
B_cells_memory	TCGA-XA-A8JR	0.010419504791788
B_cells_memory	TCGA-XC-AA0X	0.0126753629549023
B_cells_memory	TCGA-XD-AAUG	0
B_cells_memory	TCGA-XD-AAUH	0.233963950682169
B_cells_memory	TCGA-XD-AAUI	0.0956609179591211
B_cells_memory	TCGA-XD-AAUL	0.0141933345428013
B_cells_memory	TCGA-XE-A8H1	0
B_cells_memory	TCGA-XE-A8H4	0
B_cells_memory	TCGA-XE-A8H5	0
B_cells_memory	TCGA-XE-A9SE	0
B_cells_memory	TCGA-XE-AANI	0
B_cells_memory	TCGA-XE-AANJ	0
B_cells_memory	TCGA-XE-AANR	0
B_cells_memory	TCGA-XE-AANV	0
B_cells_memory	TCGA-XE-AAO3	0
B_cells_memory	TCGA-XE-AAO4	0
B_cells_memory	TCGA-XE-AAO6	0
B_cells_memory	TCGA-XE-AAOB	0.0238768736739627
B_cells_memory	TCGA-XE-AAOC	0.0292757921478963
B_cells_memory	TCGA-XE-AAOD	0
B_cells_memory	TCGA-XE-AAOF	0.0700744994452928
B_cells_memory	TCGA-XE-AAOJ	0
B_cells_memory	TCGA-XE-AAOL	0
B_cells_memory	TCGA-XF-A8HB	0.138722866885707
B_cells_memory	TCGA-XF-A8HC	0.181309020581861
B_cells_memory	TCGA-XF-A8HD	0
B_cells_memory	TCGA-XF-A8HE	0
B_cells_memory	TCGA-XF-A8HF	0.0817446825316708
B_cells_memory	TCGA-XF-A8HG	0.0907256424994975
B_cells_memory	TCGA-XF-A8HH	0.04959719057645
B_cells_memory	TCGA-XF-A8HI	0.0931081975542457
B_cells_memory	TCGA-XF-A9SH	0.137338699225863
B_cells_memory	TCGA-XF-A9SI	0.0446889056889956
